field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,1269371,241.52590,54.08860,1.3282,26.075
ELAIS-N1,2835640,244.38762,55.80124,0.3025,21.272
ELAIS-N1,3319086,242.05152,53.54815,0.6131,26.329
ELAIS-N1,228030,241.83190,52.95771,0.9673,23.722
ELAIS-N1,1911360,243.09254,54.94021,1.5222,26.276
ELAIS-N1,158092,244.58633,53.53490,0.7923,26.417
ELAIS-N1,66745,242.52077,54.28070,0.9658,27.587
ELAIS-N1,882864,243.83084,56.09911,0.5677,22.399
ELAIS-N1,2937629,239.51012,54.57099,0.5016,21.573
ELAIS-N1,2614056,242.23021,53.69051,1.1251,23.873
ELAIS-N1,3063410,240.85296,55.50245,0.7259,24.660
ELAIS-N1,1622205,245.04200,55.17985,0.9445,24.052
ELAIS-N1,2130621,241.88254,54.00544,0.7790,23.858
ELAIS-N1,3166653,243.31932,54.06464,1.7791,26.982
ELAIS-N1,614039,241.61747,55.03609,1.7421,24.844
ELAIS-N1,2876003,240.60574,55.83854,0.7176,23.760
ELAIS-N1,1773194,245.13501,55.13172,0.6023,25.785
ELAIS-N1,2707638,243.19374,52.74499,0.5975,26.351
ELAIS-N1,1519490,245.48795,53.59579,0.3607,22.110
ELAIS-N1,3121947,240.29353,55.45999,0.6680,20.329
ELAIS-N1,572967,240.89006,53.11162,0.3895,21.817
ELAIS-N1,2678380,241.51131,54.37737,1.0140,24.258
ELAIS-N1,1021817,243.92185,52.86399,0.8587,24.370
ELAIS-N1,1569142,242.06672,54.37720,1.0948,23.490
ELAIS-N1,1994412,243.24539,55.41798,0.5608,24.321
ELAIS-N1,1906605,242.01335,53.71614,0.9679,21.883
ELAIS-N1,2958973,241.58304,54.05657,1.0054,22.352
ELAIS-N1,1000132,244.31088,55.27456,0.9220,24.562
ELAIS-N1,1294411,242.60126,53.61881,0.7207,25.135
ELAIS-N1,136400,242.13204,54.36539,0.9468,24.033
ELAIS-N1,752922,244.34935,53.33184,0.7801,25.517
ELAIS-N1,155475,239.72615,55.11989,1.0406,25.300
ELAIS-N1,1915233,243.11504,56.35099,1.1057,23.103
ELAIS-N1,2709264,242.53080,55.71898,0.6888,22.885
ELAIS-N1,1845792,241.57575,53.16555,0.3710,21.498
ELAIS-N1,416736,243.38650,53.07230,0.4354,20.894
ELAIS-N1,2401937,241.69758,55.04986,1.6563,26.607
ELAIS-N1,1508633,242.38845,53.87204,0.9814,24.026
ELAIS-N1,2926477,243.03444,54.85536,1.5221,23.041
ELAIS-N1,383364,244.10628,56.18301,0.7203,22.050
ELAIS-N1,2292998,243.14915,54.34583,0.9661,25.738
ELAIS-N1,1801180,241.51884,54.40114,1.4976,25.754
ELAIS-N1,1544461,242.66920,54.19638,1.6411,24.977
ELAIS-N1,2017200,243.19659,53.99171,0.9406,22.916
ELAIS-N1,1769509,241.17117,54.47285,0.8681,27.524
ELAIS-N1,118406,241.15257,53.33384,0.4332,21.378
ELAIS-N1,1130243,243.47420,54.78490,0.9721,22.622
ELAIS-N1,718016,239.40476,54.61675,0.6407,20.574
ELAIS-N1,981107,242.79592,53.70490,0.9877,23.220
ELAIS-N1,2135062,242.61830,53.99509,1.5235,23.682
ELAIS-N1,3227412,243.06521,53.62178,0.8115,25.266
ELAIS-N1,3267744,242.67510,55.12610,0.5885,20.669
ELAIS-N1,2299403,243.70041,54.10137,0.8778,23.153
ELAIS-N1,2733575,242.14849,54.33934,0.4241,19.538
ELAIS-N1,1414194,241.86094,56.42107,0.1867,21.116
ELAIS-N1,428592,243.66159,54.89195,1.3455,24.582
ELAIS-N1,1906542,242.16246,54.17358,1.0740,24.645
ELAIS-N1,1738891,242.62999,53.93243,0.7540,25.788
ELAIS-N1,925892,240.68176,53.01886,0.6353,22.916
ELAIS-N1,2011399,241.91482,54.84475,0.9700,23.612
ELAIS-N1,2163504,239.97883,54.77316,0.5162,21.375
ELAIS-N1,2903335,240.42011,55.37147,0.6476,21.061
ELAIS-N1,1090839,240.12054,53.92367,0.7843,22.156
ELAIS-N1,1383296,242.18690,55.45581,0.8530,24.093
ELAIS-N1,624221,244.05368,54.76039,1.0731,23.564
ELAIS-N1,2933482,241.49412,54.92973,0.7717,24.872
ELAIS-N1,1671741,242.28309,54.55612,0.6814,23.229
ELAIS-N1,1391054,245.35764,53.53555,0.5921,24.861
ELAIS-N1,2936136,244.85254,54.72496,0.8478,25.449
ELAIS-N1,1786888,242.33267,55.51149,0.6616,21.423
ELAIS-N1,2082026,239.07093,54.59239,0.4775,20.671
ELAIS-N1,2203856,243.31875,54.91630,0.5142,24.226
ELAIS-N1,3188735,244.68949,55.16755,0.5367,25.089
ELAIS-N1,2169002,243.76796,52.68708,0.6499,21.820
ELAIS-N1,761603,242.00304,54.89809,0.5282,20.485
ELAIS-N1,555648,240.20289,54.83240,0.4967,26.523
ELAIS-N1,397854,239.82949,53.55990,0.6338,25.322
ELAIS-N1,2941121,243.03413,54.10011,0.5872,22.322
ELAIS-N1,1267871,240.99146,54.43672,0.9133,22.214
ELAIS-N1,16215,244.11582,55.46650,0.3045,26.634
ELAIS-N1,2678595,242.44204,54.14903,0.8464,26.701
ELAIS-N1,1281733,241.19774,55.26338,0.4977,26.860
ELAIS-N1,196888,243.37779,54.79596,0.8745,23.872
ELAIS-N1,2294439,244.46569,54.97649,0.9984,24.605
ELAIS-N1,1361150,242.83635,53.69289,0.9204,24.582
ELAIS-N1,2908618,240.68658,54.26724,0.6612,23.803
ELAIS-N1,1627935,241.92106,54.91693,1.5247,25.025
ELAIS-N1,3171664,242.40616,55.05988,0.8286,22.019
ELAIS-N1,2092082,244.66167,55.89541,0.6699,22.323
ELAIS-N1,358947,243.01149,54.32907,1.4060,25.698
ELAIS-N1,1548553,241.57738,53.94460,1.2147,24.020
ELAIS-N1,45040,243.24489,54.41281,0.7333,22.124
ELAIS-N1,3310267,243.08506,54.26887,1.5160,27.010
ELAIS-N1,2069516,244.00647,55.57452,0.9362,21.946
ELAIS-N1,1167877,241.79747,54.15311,0.9317,21.650
ELAIS-N1,2952293,245.96773,54.37689,0.6397,23.535
ELAIS-N1,705116,242.85589,53.06659,0.7114,26.658
ELAIS-N1,1192758,243.32041,55.15596,1.3912,28.608
ELAIS-N1,488175,243.38816,53.96888,0.8757,25.951
ELAIS-N1,2925366,242.43691,54.43529,0.6428,23.468
ELAIS-N1,1795396,244.72171,53.45090,0.5667,24.946
ELAIS-N1,1820043,243.68906,52.97678,0.9695,22.277
ELAIS-N1,1431945,242.71641,54.87901,0.5968,22.111
ELAIS-N1,2646148,241.76061,53.82434,0.6423,22.276
ELAIS-N1,1605840,243.06114,53.38012,0.8203,23.031
ELAIS-N1,1886945,244.72155,55.59828,0.8866,22.818
ELAIS-N1,1797130,242.71463,53.22306,0.4977,26.552
ELAIS-N1,2778850,243.44965,54.32770,1.2860,24.457
ELAIS-N1,326554,240.72769,53.81060,0.5795,22.615
ELAIS-N1,419957,242.16595,54.40137,0.8810,25.758
ELAIS-N1,723702,243.74764,55.02697,1.1508,24.792
ELAIS-N1,3151105,245.44022,54.85625,0.9703,22.664
ELAIS-N1,2831261,244.95953,54.73460,0.3856,22.353
ELAIS-N1,1196970,241.99937,54.23293,0.6894,23.528
ELAIS-N1,14080,240.36930,54.25624,0.4760,20.690
ELAIS-N1,1461133,242.34119,55.45608,0.9474,24.952
ELAIS-N1,1353843,243.09528,54.97636,1.4679,25.112
ELAIS-N1,1619378,243.82298,53.84994,0.4192,19.114
ELAIS-N1,1118778,241.67460,54.92808,1.1468,23.302
ELAIS-N1,1335092,244.85960,55.01061,1.0157,23.497
ELAIS-N1,2656876,242.22268,54.98745,0.8459,24.717
ELAIS-N1,860305,243.74587,54.61562,0.8438,21.821
ELAIS-N1,68074,243.80288,55.97006,0.4556,23.369
ELAIS-N1,2045053,241.76172,54.48698,1.2134,23.778
ELAIS-N1,3309671,241.80202,55.37122,0.9793,22.923
ELAIS-N1,2505308,242.60494,54.36520,0.9033,26.008
ELAIS-N1,946623,244.48237,55.37000,0.9530,22.778
ELAIS-N1,2427444,240.07061,53.54827,0.4574,22.550
ELAIS-N1,378345,239.86661,54.77253,0.6729,23.064
ELAIS-N1,166311,241.35553,53.63225,0.3997,24.853
ELAIS-N1,1834841,244.38678,54.41307,0.7928,22.479
ELAIS-N1,3320304,242.73058,54.76775,1.0009,22.597
ELAIS-N1,3036789,241.44585,54.34464,0.6101,22.604
ELAIS-N1,871932,240.73434,53.58558,0.5733,26.527
ELAIS-N1,493955,240.40968,55.41785,0.8475,21.043
ELAIS-N1,3037990,242.88852,55.21893,0.5611,20.234
ELAIS-N1,2781426,242.77098,52.91170,0.5938,22.400
ELAIS-N1,124382,244.82846,54.24339,0.5119,21.947
ELAIS-N1,2983199,243.29959,54.82193,1.0933,26.988
ELAIS-N1,987228,241.63897,56.37498,0.7133,24.517
ELAIS-N1,1756550,241.81984,53.31948,0.7603,21.705
ELAIS-N1,1569841,243.80572,53.50059,0.6310,22.322
ELAIS-N1,322766,244.58676,55.06001,0.5055,25.728
ELAIS-N1,1561450,243.51619,54.89368,0.4215,20.256
ELAIS-N1,2162505,241.66917,54.70087,0.6127,24.284
ELAIS-N1,6856,242.77385,56.23620,0.5516,20.645
ELAIS-N1,1131946,243.30748,53.59414,0.9692,23.041
ELAIS-N1,421469,245.29941,55.36898,0.4236,20.692
ELAIS-N1,857455,243.56548,54.94056,0.5944,26.128
ELAIS-N1,2788292,242.06426,53.87349,1.0119,27.161
ELAIS-N1,2346937,242.56689,54.53252,0.4710,23.172
ELAIS-N1,157834,245.19531,54.17401,0.4560,26.821
ELAIS-N1,2825006,242.77780,53.84934,0.8263,21.137
ELAIS-N1,341399,242.43548,55.01327,0.5405,20.290
ELAIS-N1,1019059,241.53583,53.09064,0.4544,22.153
ELAIS-N1,1257171,244.70619,54.38619,0.5148,20.977
ELAIS-N1,2924232,241.94077,55.08614,0.8172,22.116
ELAIS-N1,2495510,240.45067,54.23564,0.5049,21.430
ELAIS-N1,3259404,243.62220,54.54628,0.6219,25.853
ELAIS-N1,748039,241.78712,55.04861,0.8951,23.549
ELAIS-N1,1444884,241.80751,54.06480,0.6642,28.444
ELAIS-N1,2369407,241.50684,54.52990,0.6730,22.172
ELAIS-N1,588119,244.86692,55.09770,0.4659,20.990
ELAIS-N1,440375,242.55072,54.16083,0.5389,21.934
ELAIS-N1,2837966,243.78716,55.58776,0.3693,25.257
ELAIS-N1,211862,242.09458,53.23737,0.6789,20.725
ELAIS-N1,1809957,245.48670,53.55695,0.5115,22.320
ELAIS-N1,1118818,243.74639,54.07528,2.7857,24.731
ELAIS-N1,3214955,242.07752,54.20891,1.2071,24.825
ELAIS-N1,1648492,240.71013,53.90816,1.1758,24.555
ELAIS-N1,2372040,242.51873,54.40050,2.1507,25.808
ELAIS-N1,1928784,242.17276,55.82543,0.9143,23.960
ELAIS-N1,902847,239.91762,54.46265,0.7102,24.801
ELAIS-N1,574774,241.36508,53.58407,0.9652,21.454
ELAIS-N1,1979893,240.93438,53.58303,0.9440,24.354
ELAIS-N1,3098525,240.42508,53.46413,0.8542,24.902
ELAIS-N1,94396,244.31897,55.68951,1.0239,21.062
ELAIS-N1,723953,240.72511,55.21546,0.7994,24.419
ELAIS-N1,1368775,242.28929,55.13073,0.4664,20.660
ELAIS-N1,2762554,241.85383,54.49707,1.4878,23.881
ELAIS-N1,2793730,241.84886,53.47625,1.2913,22.497
ELAIS-N1,2296049,244.58004,54.77184,0.9795,26.802
ELAIS-N1,384566,243.80199,53.22496,0.7945,24.118
ELAIS-N1,2548598,240.13493,55.20363,1.4451,27.240
ELAIS-N1,3169621,242.70640,54.66607,1.4686,23.793
ELAIS-N1,839520,239.98723,55.09555,1.8533,24.624
ELAIS-N1,1550873,240.03320,54.17472,1.4693,23.971
ELAIS-N1,3124830,245.54409,55.23989,0.3126,24.859
ELAIS-N1,1426602,242.61939,54.26687,1.1265,23.064
ELAIS-N1,1027834,243.16429,54.72557,1.7044,26.865
ELAIS-N1,3331842,240.53142,56.18350,0.5697,21.474
ELAIS-N1,2958631,241.84949,52.73915,0.6300,20.629
ELAIS-N1,1896471,243.00028,54.79412,0.5062,21.616
ELAIS-N1,2486555,242.00872,54.56871,0.9564,26.320
ELAIS-N1,811066,245.04715,55.21589,1.0978,23.900
ELAIS-N1,2558148,240.55708,56.11335,1.0423,24.568
ELAIS-N1,3090551,243.50261,54.46092,1.6750,26.788
ELAIS-N1,2398561,241.79301,56.17555,0.2936,21.122
ELAIS-N1,37068,241.45244,56.37454,1.0080,26.505
ELAIS-N1,877117,241.97253,54.23305,1.6240,24.342
ELAIS-N1,2066420,244.78391,53.91986,0.9577,24.711
ELAIS-N1,2455217,242.41775,56.13603,0.7760,22.686
ELAIS-N1,1061689,239.96641,53.31963,0.9811,25.320
ELAIS-N1,11686,244.47922,54.11303,0.6633,25.179
ELAIS-N1,3074201,242.32504,53.36641,1.1774,23.243
ELAIS-N1,542221,240.38212,53.11516,0.9979,24.538
ELAIS-N1,1886431,239.05812,54.24086,0.7754,20.609
ELAIS-N1,2499840,239.67819,55.74334,1.0631,24.891
ELAIS-N1,3294670,240.89499,53.51995,0.7611,21.906
ELAIS-N1,548708,245.77878,53.65700,0.5274,20.093
ELAIS-N1,1660044,245.27977,53.25946,0.4870,26.487
ELAIS-N1,1889527,241.27249,54.60582,1.5846,23.574
ELAIS-N1,1875553,243.52959,52.62197,0.4473,24.283
ELAIS-N1,2778615,242.47658,53.90713,0.9911,23.650
ELAIS-N1,1462729,242.35075,54.66464,1.0625,24.245
ELAIS-N1,996888,242.86630,52.72946,1.1295,23.182
ELAIS-N1,1665758,243.10607,52.54858,1.1292,25.260
ELAIS-N1,825230,239.60235,53.59582,0.9610,23.133
ELAIS-N1,502503,243.40732,55.11931,0.9793,23.522
ELAIS-N1,917433,240.84666,54.25485,1.3180,23.377
ELAIS-N1,857059,242.44200,53.71996,0.7970,22.896
ELAIS-N1,76930,242.41499,54.07635,0.8260,21.053
ELAIS-N1,1823744,241.82888,55.07088,1.3276,22.479
ELAIS-N1,680218,240.59338,54.49683,1.1331,26.521
ELAIS-N1,773808,245.35070,55.03380,0.9598,25.181
ELAIS-N1,2820216,243.21315,52.59688,0.6975,23.806
ELAIS-N1,2716148,243.73642,54.74823,1.3867,25.565
ELAIS-N1,1218803,241.13688,56.23195,0.3713,26.597
ELAIS-N1,1089345,241.89511,56.51804,0.5633,26.934
ELAIS-N1,2996508,239.96557,53.96807,0.9956,26.489
ELAIS-N1,1595226,241.03115,52.59730,0.4496,25.227
ELAIS-N1,1425999,243.65422,53.42734,0.8392,22.991
ELAIS-N1,1595937,243.53621,53.26787,1.0494,22.827
ELAIS-N1,2861318,243.82301,54.42397,1.6194,23.895
ELAIS-N1,731689,243.31178,52.98321,1.1783,25.317
ELAIS-N1,2041769,245.54476,54.97237,0.4508,20.897
ELAIS-N1,3223827,243.37468,53.09070,0.8757,25.222
ELAIS-N1,1199631,242.10245,54.83262,0.8230,24.022
ELAIS-N1,748938,242.86423,55.32291,0.9234,25.772
ELAIS-N1,2513169,241.26844,56.14802,1.1458,22.132
ELAIS-N1,3121917,243.86449,53.90794,0.7626,21.911
ELAIS-N1,1083934,243.61400,55.69386,0.8564,26.300
ELAIS-N1,1248084,241.52929,54.77254,0.6089,25.546
ELAIS-N1,359664,240.22641,55.34773,0.7996,23.648
ELAIS-N1,75428,245.31184,55.65785,0.6178,25.364
ELAIS-N1,2063120,244.31447,55.77723,0.3789,23.939
ELAIS-N1,1798235,240.77122,55.52625,0.4849,22.412
ELAIS-N1,1035865,243.70126,54.91548,1.0450,24.202
ELAIS-N1,593219,241.98197,54.06491,0.9033,26.705
ELAIS-N1,1055165,242.17535,54.07710,2.0793,25.745
ELAIS-N1,1969600,245.56751,53.47669,1.0013,23.238
ELAIS-N1,1242110,244.38910,53.18578,0.6003,24.465
ELAIS-N1,1095488,242.26608,56.05172,1.3892,23.277
ELAIS-N1,1224013,241.74623,55.25139,1.1932,25.235
ELAIS-N1,1728604,240.99513,54.02814,0.2082,20.028
ELAIS-N1,2589588,241.17249,55.74227,0.3175,26.099
ELAIS-N1,816283,243.52713,53.86408,1.0124,21.993
ELAIS-N1,2235909,245.44709,54.23222,0.9615,26.155
ELAIS-N1,1692074,243.76501,56.18364,0.5221,24.498
ELAIS-N1,2989617,243.22219,54.16117,1.4663,27.515
ELAIS-N1,1506288,245.40942,55.03582,1.0640,27.061
ELAIS-N1,1527600,244.97492,54.32916,0.8854,27.527
ELAIS-N1,1811467,242.26109,53.84792,0.7400,26.319
ELAIS-N1,3002041,239.04005,55.08748,0.6394,23.209
ELAIS-N1,2454495,242.87972,52.78959,0.4324,20.347
ELAIS-N1,1339981,242.41253,54.73848,0.4832,22.077
ELAIS-N1,1591418,242.20503,56.01907,0.5723,20.596
ELAIS-N1,118278,243.35920,55.78918,0.9269,25.016
ELAIS-N1,1320787,241.89550,53.52347,0.9040,23.268
ELAIS-N1,700232,240.24190,52.97029,0.2170,22.120
ELAIS-N1,2862677,242.93148,56.46358,0.5630,20.954
ELAIS-N1,1294393,244.86517,54.99899,1.1752,24.766
ELAIS-N1,685417,243.49011,54.73368,1.0319,22.283
ELAIS-N1,3205137,245.64419,53.98027,0.4465,23.863
ELAIS-N1,2327469,245.28176,53.56022,0.3509,24.621
ELAIS-N1,1011499,243.28229,54.84434,1.1679,26.986
ELAIS-N1,709486,243.81812,54.47576,1.0555,25.979
ELAIS-N1,1838781,242.48533,54.76326,0.4641,21.374
ELAIS-N1,3023540,242.44252,56.10014,0.6315,23.497
ELAIS-N1,692721,241.38170,54.58105,1.8650,25.017
ELAIS-N1,1210050,241.54678,54.44670,1.0024,23.227
ELAIS-N1,1370192,242.12186,54.26816,0.5794,24.609
ELAIS-N1,2765167,240.67365,54.65127,0.2949,20.221
ELAIS-N1,128125,243.14445,54.50928,0.7079,22.126
ELAIS-N1,271335,241.41876,53.77627,0.5217,23.591
ELAIS-N1,1194306,244.38114,53.70568,0.5903,23.889
ELAIS-N1,2549981,242.81722,54.19660,1.7086,30.522
ELAIS-N1,2572804,241.75936,52.63376,1.0113,25.799
ELAIS-N1,2436569,241.89588,53.71585,1.0473,24.810
ELAIS-N1,495061,241.27862,55.87363,0.3603,24.121
ELAIS-N1,501190,243.02139,54.35411,0.8873,24.438
ELAIS-N1,2628523,239.79839,53.21152,0.5748,24.937
ELAIS-N1,2615501,243.14665,52.81427,0.5046,21.231
ELAIS-N1,2175885,242.48285,54.88077,0.5253,24.648
ELAIS-N1,3049888,242.89679,52.44692,0.5850,21.684
ELAIS-N1,1336709,243.98913,54.69037,0.1884,25.848
ELAIS-N1,2444767,243.51841,53.49989,0.6276,23.854
ELAIS-N1,1638654,242.22178,54.51542,2.4887,25.573
ELAIS-N1,3273410,242.84702,54.71295,0.5067,25.058
ELAIS-N1,2223071,241.28462,54.36458,0.9630,23.049
ELAIS-N1,435122,243.50263,53.15219,0.5456,21.466
ELAIS-N1,2869944,242.19065,55.48993,1.5155,24.803
ELAIS-N1,1470164,245.21647,53.70389,0.5389,21.326
ELAIS-N1,2186150,245.72261,54.97994,0.7361,25.599
ELAIS-N1,579805,241.22135,53.95648,0.8667,25.210
ELAIS-N1,2298471,241.25638,54.66511,0.8929,24.893
ELAIS-N1,608519,242.14864,55.43104,1.2854,27.551
ELAIS-N1,1866153,240.15367,53.34269,0.4908,21.592
ELAIS-N1,1165077,241.07649,54.25723,0.4434,24.874
ELAIS-N1,495474,242.90973,54.82949,1.0975,22.084
ELAIS-N1,2305607,243.07079,52.80185,1.1883,24.519
ELAIS-N1,133126,240.97826,54.57041,0.3161,20.373
ELAIS-N1,514216,242.91652,53.89478,1.1299,25.185
ELAIS-N1,3337621,245.23876,55.02407,1.1779,23.536
ELAIS-N1,1112375,241.82013,54.50903,1.9036,23.993
ELAIS-N1,209211,243.82334,54.22012,1.2981,25.586
ELAIS-N1,1427914,240.84488,54.80897,0.8450,24.232
ELAIS-N1,997317,242.72734,54.59342,1.0078,22.286
ELAIS-N1,125707,240.27170,54.01562,0.8469,21.454
ELAIS-N1,1700115,243.70262,54.88326,0.7572,26.188
ELAIS-N1,949641,243.48281,54.89396,0.8101,20.754
ELAIS-N1,947357,241.58343,54.27986,2.5403,25.285
ELAIS-N1,1505997,240.41276,53.29538,1.0726,25.899
ELAIS-N1,1904374,241.64536,54.35289,0.8509,21.583
ELAIS-N1,1015317,244.32441,54.79714,1.7351,27.529
ELAIS-N1,52498,241.77222,54.95235,0.8628,26.894
ELAIS-N1,954608,241.78009,54.21068,0.7281,25.022
ELAIS-N1,2846988,243.06374,54.82020,1.5275,25.470
ELAIS-N1,1768443,242.57213,55.15591,1.1130,26.774
ELAIS-N1,574711,239.55966,53.82593,0.9203,22.744
ELAIS-N1,1368309,243.29756,54.25638,1.1785,23.047
ELAIS-N1,3193962,242.41897,56.60238,0.5946,22.054
ELAIS-N1,2215906,243.37315,54.70207,0.7905,21.531
ELAIS-N1,3203225,240.40704,52.71697,0.6192,24.274
ELAIS-N1,1894923,243.65480,53.27070,0.9471,23.188
ELAIS-N1,1675637,245.51812,54.52008,0.8115,22.680
ELAIS-N1,2204042,239.86082,53.66880,0.4035,24.665
ELAIS-N1,2222605,239.80147,55.49185,0.4827,22.492
ELAIS-N1,1768666,241.74922,53.87274,0.7708,24.512
ELAIS-N1,809554,242.91595,55.69432,0.9419,24.420
ELAIS-N1,287454,240.98867,53.21144,0.9641,25.273
ELAIS-N1,3080707,242.62250,53.98156,1.4815,22.695
ELAIS-N1,1660045,242.62266,55.25054,0.7677,21.590
ELAIS-N1,2065906,241.33722,54.37945,0.7188,22.150
ELAIS-N1,3134578,242.07376,54.69530,0.9354,23.172
ELAIS-N1,2143207,240.33441,54.08874,0.4833,27.269
ELAIS-N1,455115,242.70847,54.58084,0.7787,24.585
ELAIS-N1,20820,240.45286,53.89858,0.4873,25.383
ELAIS-N1,659301,243.51718,54.72501,0.8969,22.187
ELAIS-N1,2806789,243.54837,52.68050,0.4652,22.557
ELAIS-N1,2530514,239.25666,54.86869,0.4044,23.224
ELAIS-N1,1500515,242.75239,54.64130,0.9439,22.674
ELAIS-N1,1864800,243.67867,54.17326,0.7954,22.404
ELAIS-N1,1990934,243.11100,55.15617,0.6514,19.839
ELAIS-N1,3160487,241.37579,52.92285,0.7228,23.261
ELAIS-N1,676952,239.81026,54.16031,0.7343,24.316
ELAIS-N1,363785,243.55650,54.42497,0.4645,23.206
ELAIS-N1,811723,241.59901,54.64061,0.9127,23.001
ELAIS-N1,2167943,241.22682,54.92832,0.4780,22.423
ELAIS-N1,239625,242.87809,54.66498,0.5263,21.556
ELAIS-N1,1774462,243.12983,55.00956,0.9815,23.038
ELAIS-N1,1280899,243.07130,55.40586,0.4102,21.970
ELAIS-N1,1234057,242.65040,53.63225,1.2285,23.781
ELAIS-N1,584401,240.72549,53.26015,0.9466,22.756
ELAIS-N1,2813109,244.55842,53.01838,0.9276,24.816
ELAIS-N1,1614043,242.34101,54.64096,0.9422,22.207
ELAIS-N1,441863,244.81307,55.20399,0.9870,23.303
ELAIS-N1,259823,242.20704,52.94671,0.5655,24.327
ELAIS-N1,305246,242.32462,54.11504,0.5095,21.609
ELAIS-N1,776439,243.71209,54.00654,0.8637,22.434
ELAIS-N1,2902091,243.30646,54.04194,0.9067,22.116
ELAIS-N1,876526,240.87494,54.43673,0.9515,25.856
ELAIS-N1,1018202,241.12483,56.09880,0.7358,22.365
ELAIS-N1,3335290,241.33684,56.10028,1.0861,26.740
ELAIS-N1,1528765,240.50647,55.22791,0.9273,24.545
ELAIS-N1,1103512,240.55402,54.72410,0.6872,23.132
ELAIS-N1,1286560,242.29301,54.97915,0.7968,21.933
ELAIS-N1,2928694,239.37517,54.58445,0.7068,23.422
ELAIS-N1,2046838,239.66308,54.30577,1.2533,22.992
ELAIS-N1,1844798,242.51363,56.39561,0.7130,21.667
ELAIS-N1,2060546,241.09343,54.49605,0.8910,21.545
ELAIS-N1,92794,239.40452,53.83785,1.0954,21.959
ELAIS-N1,2763738,245.83841,55.06020,0.4000,21.936
ELAIS-N1,697420,242.19404,56.49399,0.4559,26.366
ELAIS-N1,1691897,243.44960,55.06357,1.2669,22.398
ELAIS-N1,1808365,241.61390,55.31149,0.6736,23.184
ELAIS-N1,1094636,239.33150,55.38045,0.8080,21.558
ELAIS-N1,3098326,241.19060,55.04787,1.1282,24.353
ELAIS-N1,842987,244.01257,52.78675,0.9326,21.174
ELAIS-N1,141409,242.20243,53.84869,0.7024,23.805
ELAIS-N1,754112,243.58180,54.76029,1.0421,25.573
ELAIS-N1,1831127,239.25351,54.68834,0.9361,25.231
ELAIS-N1,2479182,243.48851,54.40173,0.7780,22.083
ELAIS-N1,20353,241.44462,54.95257,0.4265,24.431
ELAIS-N1,376823,243.33281,54.97779,0.9085,22.962
ELAIS-N1,2987419,245.02481,53.20564,0.2979,21.419
ELAIS-N1,934084,241.07509,55.33628,0.9574,24.842
ELAIS-N1,1265419,239.02802,55.19104,0.8543,23.434
ELAIS-N1,241471,241.75546,55.01267,1.3186,25.896
ELAIS-N1,795370,242.70921,53.83406,0.5688,22.233
ELAIS-N1,2133795,241.08401,53.83365,0.8860,25.418
ELAIS-N1,1690327,241.28842,54.47267,0.6881,20.340
ELAIS-N1,2746484,241.53913,55.96930,0.8125,22.439
ELAIS-N1,1068367,243.16926,53.10316,0.4918,26.721
ELAIS-N1,953974,244.57185,56.05328,0.4976,25.372
ELAIS-N1,1632284,245.86410,54.53163,0.6472,23.978
ELAIS-N1,305407,240.71234,53.53668,0.4907,22.506
ELAIS-N1,574695,243.44027,54.42503,0.7876,25.358
ELAIS-N1,1901092,239.22321,55.35453,0.9583,24.900
ELAIS-N1,3186378,242.04898,54.97665,0.8975,23.511
ELAIS-N1,2979921,243.57855,55.04848,1.1298,23.176
ELAIS-N1,2728699,242.81501,53.52596,1.1727,23.020
ELAIS-N1,1364256,241.65926,53.76516,0.8264,26.179
ELAIS-N1,2917488,242.09750,55.41887,1.0353,22.920
ELAIS-N1,3196198,242.37179,54.24510,1.6134,26.947
ELAIS-N1,2399758,241.56079,54.65259,1.3381,26.184
ELAIS-N1,648074,241.76078,55.45721,0.7021,22.257
ELAIS-N1,682720,242.57218,53.93292,1.0830,23.657
ELAIS-N1,1394818,244.98706,55.00018,0.8099,26.970
ELAIS-N1,3197607,243.07181,55.25347,0.7874,23.545
ELAIS-N1,1564571,244.12851,55.40762,1.4149,25.664
ELAIS-N1,2796538,243.83171,54.61624,0.4765,19.235
ELAIS-N1,1230362,242.20891,56.39720,0.8040,23.817
ELAIS-N1,23270,240.48418,53.64730,1.4595,23.659
ELAIS-N1,1144317,245.08840,55.71839,0.7825,26.737
ELAIS-N1,2389029,241.56408,55.96987,0.8208,27.466
ELAIS-N1,2982089,244.45653,56.17182,1.6069,25.051
ELAIS-N1,1173658,243.89124,55.35894,2.6256,27.692
ELAIS-N1,873958,242.18737,53.79055,0.2917,21.286
ELAIS-N1,683856,244.96710,55.80136,0.9713,23.824
ELAIS-N1,239502,240.37143,55.82557,2.6301,27.824
ELAIS-N1,1455411,244.34556,54.89099,0.9768,23.218
ELAIS-N1,1831177,242.66475,55.43067,1.3184,22.828
ELAIS-N1,1690600,244.16806,52.88552,0.6137,24.037
ELAIS-N1,226371,241.81951,54.89292,1.7864,27.371
ELAIS-N1,2090498,242.47226,53.83686,2.2849,26.780
ELAIS-N1,2429157,242.36442,54.13780,0.8066,21.706
ELAIS-N1,2924796,242.73028,53.08082,1.2001,23.581
ELAIS-N1,3319765,242.37368,56.54171,1.6019,25.771
ELAIS-N1,3186422,241.98800,56.01733,0.7830,23.032
