field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,843323,244.83939,54.74642,0.7763,21.791
ELAIS-N1,260668,239.75118,53.40850,0.9491,22.131
ELAIS-N1,588347,242.18850,55.88455,0.2935,20.345
ELAIS-N1,136917,241.55157,53.98094,1.5481,23.689
ELAIS-N1,1957168,243.26846,54.05473,0.6436,21.004
ELAIS-N1,1963474,241.53867,55.81528,0.8863,22.310
ELAIS-N1,2454240,240.10909,54.83272,0.8631,22.863
ELAIS-N1,891571,241.69400,54.09981,1.2579,22.883
ELAIS-N1,3166193,242.93099,55.00249,0.9833,22.493
ELAIS-N1,3125445,239.12295,54.88050,0.8166,23.046
ELAIS-N1,2433529,240.13030,53.54853,0.3080,19.743
ELAIS-N1,2891553,240.81820,55.51430,0.1561,19.834
ELAIS-N1,1365052,240.39735,55.43212,0.6646,23.465
ELAIS-N1,2075948,243.73826,54.17408,0.9729,22.611
ELAIS-N1,1214882,242.56971,55.27531,1.2661,22.640
ELAIS-N1,2212915,243.28064,53.51221,0.4680,20.280
ELAIS-N1,1163161,243.68199,56.05189,1.2242,22.637
ELAIS-N1,1125501,244.72697,53.92075,1.2528,22.877
ELAIS-N1,1426465,244.12318,55.28892,1.1985,23.088
ELAIS-N1,1647740,243.58326,56.18486,0.5917,21.363
ELAIS-N1,2398796,244.74758,54.26852,0.4251,21.669
ELAIS-N1,1068336,242.42772,54.63955,0.7560,23.759
ELAIS-N1,803770,244.71560,55.81351,0.3876,19.845
ELAIS-N1,2272986,242.45392,54.13766,0.7784,20.565
ELAIS-N1,2091027,239.77006,55.45886,0.6178,20.292
ELAIS-N1,597896,241.43877,54.51828,0.2874,20.963
ELAIS-N1,1438812,239.28349,54.08819,0.9531,22.969
ELAIS-N1,1820882,245.79055,55.19265,1.3477,23.396
ELAIS-N1,811575,240.67420,55.06009,1.1819,22.961
ELAIS-N1,2934220,244.49044,53.88391,0.6173,20.294
ELAIS-N1,1514684,244.07467,54.18252,0.2728,21.340
ELAIS-N1,2799837,241.87157,54.23700,0.3546,19.986
ELAIS-N1,952059,242.84140,54.40120,0.7515,20.992
ELAIS-N1,1311918,241.91936,54.37706,0.8473,21.662
ELAIS-N1,3264220,240.69851,56.35458,1.0257,21.258
ELAIS-N1,1038247,241.86839,52.76098,0.6755,20.691
ELAIS-N1,2986450,243.71644,55.96777,1.3403,23.520
ELAIS-N1,2184152,242.84323,54.04176,2.0674,22.681
ELAIS-N1,1470905,244.31702,52.91539,0.9516,22.593
ELAIS-N1,504601,243.55557,54.18572,0.8517,21.816
ELAIS-N1,2370394,241.79862,54.84525,0.8773,22.948
ELAIS-N1,747282,240.00966,54.44939,1.4131,22.705
ELAIS-N1,906122,241.90588,54.85900,0.9159,22.569
ELAIS-N1,3185619,239.52117,54.96452,0.9214,23.282
ELAIS-N1,1186149,244.21887,54.43998,0.4939,22.987
ELAIS-N1,584685,244.20476,53.04183,1.0932,23.948
ELAIS-N1,2162664,244.99094,55.38024,0.0747,20.464
ELAIS-N1,2902757,241.26389,55.28510,0.4092,20.672
ELAIS-N1,1346964,241.23650,55.28751,1.3320,22.212
ELAIS-N1,2517380,240.99949,54.65279,1.1846,23.915
ELAIS-N1,1516482,243.09794,52.80296,1.0680,22.950
ELAIS-N1,3118196,243.34614,53.62404,1.0245,22.402
ELAIS-N1,824205,243.62317,53.51459,1.2401,22.284
ELAIS-N1,1408891,239.50820,55.69336,1.3477,23.761
ELAIS-N1,399116,241.68253,54.95208,0.7296,22.846
ELAIS-N1,702569,240.23334,55.88614,1.4380,22.921
ELAIS-N1,831133,242.50504,53.98217,0.7197,21.000
ELAIS-N1,2980344,241.11889,54.01653,0.7250,21.317
ELAIS-N1,478182,245.46148,55.44295,0.9575,21.955
ELAIS-N1,173832,242.07921,54.55528,1.0623,22.207
ELAIS-N1,2619758,239.75634,55.01218,1.2429,23.608
ELAIS-N1,2343487,243.70348,53.81168,0.8385,21.019
ELAIS-N1,2504682,241.71634,54.37705,0.5089,21.274
ELAIS-N1,1120868,243.22178,55.84702,1.4224,23.180
ELAIS-N1,438495,242.29085,54.39113,1.2220,22.763
ELAIS-N1,353490,243.83164,53.30581,1.4950,23.462
ELAIS-N1,1516759,242.62463,53.31962,0.4958,20.622
ELAIS-N1,1162151,245.17158,54.59391,1.1272,23.075
ELAIS-N1,2431646,240.29154,56.03003,0.8951,22.192
ELAIS-N1,1687311,243.72224,55.34673,1.3417,23.559
ELAIS-N1,18241,244.73584,55.19208,0.3689,22.489
ELAIS-N1,687156,244.65336,53.64031,1.1083,21.974
ELAIS-N1,1858346,242.74555,52.58786,1.5356,23.076
ELAIS-N1,2200992,244.22897,53.26002,1.6493,23.596
ELAIS-N1,138586,245.12151,54.63915,1.1184,23.535
ELAIS-N1,831803,244.16530,53.60768,0.7509,23.300
ELAIS-N1,271969,242.70116,52.87492,0.7943,22.834
ELAIS-N1,322590,243.58921,54.95256,0.8606,21.705
ELAIS-N1,3232486,242.73726,54.18425,1.2562,22.913
ELAIS-N1,1020187,240.52737,55.42414,1.3767,23.436
ELAIS-N1,474547,240.08122,53.42823,1.4500,22.817
ELAIS-N1,2212752,245.61866,53.71097,0.9628,22.068
ELAIS-N1,2407436,241.53370,54.23213,1.6442,23.456
ELAIS-N1,232576,245.07605,55.56265,1.2737,22.971
ELAIS-N1,119271,244.52202,53.44927,1.9950,22.464
ELAIS-N1,207645,243.70582,54.47487,1.0802,22.648
ELAIS-N1,1693079,245.58730,54.45855,0.6078,20.548
ELAIS-N1,1087731,242.82574,54.65174,2.1001,23.995
ELAIS-N1,3265473,245.49046,53.86039,0.5270,20.306
ELAIS-N1,321165,242.72998,55.52084,0.4750,20.087
ELAIS-N1,1983884,243.60506,53.90696,0.9499,23.467
ELAIS-N1,3321940,242.39958,55.11302,2.1321,23.774
ELAIS-N1,1934595,242.62804,55.67118,0.8826,22.703
ELAIS-N1,3065482,243.30668,55.86097,1.3214,22.609
ELAIS-N1,1820685,244.64038,56.09198,1.1496,23.501
ELAIS-N1,2471325,244.73803,55.01066,1.5263,23.344
ELAIS-N1,3055027,240.91251,53.30532,1.2187,22.404
ELAIS-N1,2030186,242.36419,55.19075,0.6395,21.621
ELAIS-N1,1858442,240.88495,55.20455,1.7073,23.564
ELAIS-N1,1552538,239.25064,54.10212,1.4194,23.108
ELAIS-N1,2703651,242.51826,54.24539,1.4058,23.154
ELAIS-N1,541309,244.43008,54.18022,0.9935,23.426
ELAIS-N1,2750518,239.32340,55.20574,0.7412,20.649
ELAIS-N1,290740,239.98870,54.12760,0.9783,22.190
ELAIS-N1,2512382,243.86461,54.85612,1.7529,23.346
ELAIS-N1,2599114,245.59718,54.77299,0.8297,22.373
ELAIS-N1,207327,242.92355,55.28726,0.9836,22.973
ELAIS-N1,217826,245.41036,55.17836,1.2762,21.911
ELAIS-N1,1767491,241.90945,52.54990,1.0014,21.664
ELAIS-N1,2122839,241.55158,54.66456,1.4108,23.302
ELAIS-N1,297662,244.55398,53.67038,0.9263,21.716
ELAIS-N1,315085,239.60470,53.27463,1.2308,22.867
ELAIS-N1,2196799,243.00336,54.05233,0.6639,22.530
ELAIS-N1,1338327,243.94302,54.76136,2.0045,22.914
ELAIS-N1,3039139,244.43043,52.91903,0.1632,21.852
ELAIS-N1,3312953,242.05612,54.89432,2.0715,23.512
ELAIS-N1,933272,244.39338,55.67410,1.1700,22.649
ELAIS-N1,2186864,241.62621,53.80395,0.5861,21.711
ELAIS-N1,2586206,242.49378,53.76648,1.1330,23.112
ELAIS-N1,644746,242.87658,53.11436,0.8816,22.100
ELAIS-N1,2587534,243.88746,54.41225,1.5156,23.395
ELAIS-N1,2420044,244.58048,53.66723,1.2551,23.023
ELAIS-N1,3333283,243.35994,54.58076,2.1694,23.791
ELAIS-N1,1783709,241.30526,54.94040,0.9247,23.050
ELAIS-N1,141635,242.32457,54.66695,0.4112,20.686
ELAIS-N1,2325284,244.98380,53.96871,1.6142,22.809
ELAIS-N1,2998024,243.37941,54.18464,1.0287,21.771
ELAIS-N1,532602,243.42638,55.01138,0.8379,21.839
ELAIS-N1,2053832,240.95937,54.18668,1.6750,23.582
ELAIS-N1,2256056,241.61563,52.98130,1.0114,23.741
ELAIS-N1,1738639,243.01011,55.13156,1.0533,22.200
ELAIS-N1,2286324,243.15900,53.97077,1.0184,22.680
ELAIS-N1,2689430,242.82723,55.64899,1.4597,23.111
ELAIS-N1,42725,240.81352,55.81331,0.8207,21.872
ELAIS-N1,2957902,242.12504,53.98679,1.1543,21.983
ELAIS-N1,802860,246.26891,54.70415,0.2402,19.220
ELAIS-N1,1785650,241.59539,52.70433,0.5781,21.645
ELAIS-N1,1852481,240.63881,54.50618,1.1475,23.483
ELAIS-N1,772561,243.78627,56.44947,0.9421,21.408
ELAIS-N1,2356764,241.17499,53.45018,1.1317,21.338
ELAIS-N1,927503,243.64897,55.23970,0.4999,20.195
ELAIS-N1,2818575,245.34859,54.20408,0.9936,21.753
ELAIS-N1,1422732,241.86150,54.14859,1.3212,23.912
ELAIS-N1,51556,240.37790,54.17541,1.4485,23.874
ELAIS-N1,683304,239.95569,54.01521,1.4801,22.542
ELAIS-N1,3096656,243.85352,53.88484,0.8502,22.690
ELAIS-N1,870204,242.57469,54.63968,0.7625,22.324
ELAIS-N1,510495,245.19833,54.40396,0.9283,21.001
ELAIS-N1,2147986,244.83300,55.77817,0.9579,23.312
ELAIS-N1,662749,240.83432,54.39895,0.9309,21.645
ELAIS-N1,706017,245.11915,55.02412,1.0940,22.499
ELAIS-N1,2480053,243.89885,52.78304,0.7520,21.612
ELAIS-N1,145879,242.52017,55.81520,0.5892,23.240
ELAIS-N1,890120,239.24608,54.63420,1.2312,22.291
ELAIS-N1,2265127,242.55886,54.07697,0.7496,22.176
ELAIS-N1,618028,243.76307,55.36828,0.9181,22.521
ELAIS-N1,1923392,244.57865,54.65141,0.6034,21.439
ELAIS-N1,968019,242.38826,54.58079,1.5401,22.580
ELAIS-N1,1390793,244.39921,53.51238,0.7012,22.431
ELAIS-N1,1565421,244.05053,55.88357,1.2388,23.187
ELAIS-N1,1851298,239.66355,55.15370,0.7557,23.969
ELAIS-N1,3254122,245.57103,55.28617,0.7917,20.894
ELAIS-N1,2075346,242.46764,54.66714,0.9969,23.024
ELAIS-N1,1421257,244.49194,55.65874,0.6123,23.943
ELAIS-N1,1604854,241.50037,53.90935,1.5275,23.331
ELAIS-N1,2756222,239.76007,54.18365,2.1133,23.927
ELAIS-N1,2368919,244.80212,53.46137,0.3663,19.645
ELAIS-N1,327576,241.21341,55.88475,0.7172,22.578
ELAIS-N1,1410490,244.30066,53.48356,1.0967,21.599
ELAIS-N1,1308402,242.60141,55.06843,0.9257,21.132
ELAIS-N1,1334276,241.02696,52.71560,0.7938,20.715
ELAIS-N1,933886,242.84532,54.19699,0.9551,22.586
ELAIS-N1,3022818,242.04135,54.29357,1.9018,23.906
ELAIS-N1,800345,243.52921,53.69192,1.0771,23.503
ELAIS-N1,1303469,243.17137,54.06386,0.6187,21.339
ELAIS-N1,159550,240.27210,54.49551,0.8252,22.853
ELAIS-N1,2916772,242.96755,54.06381,0.9189,22.253
ELAIS-N1,1971953,242.97141,54.15007,1.0728,23.774
ELAIS-N1,2625634,242.40759,56.19779,0.3063,19.142
ELAIS-N1,1019438,241.56231,56.27679,1.0288,23.448
ELAIS-N1,2741044,244.76017,55.44488,0.1281,18.785
ELAIS-N1,3189874,241.43792,56.01688,0.6577,21.578
ELAIS-N1,1920873,242.88369,53.43234,0.5338,21.723
ELAIS-N1,2888992,244.27486,53.39176,1.1358,23.043
ELAIS-N1,3331218,241.28514,53.27189,0.4480,23.350
ELAIS-N1,2688512,239.79865,54.57394,0.7333,21.064
ELAIS-N1,2475862,242.05375,56.05136,0.2395,21.272
ELAIS-N1,1986775,244.12415,54.83319,0.8933,23.083
ELAIS-N1,1275930,242.55951,55.95680,1.4027,23.551
ELAIS-N1,1316928,241.96971,56.35081,0.7146,22.946
ELAIS-N1,1264950,245.46982,54.28623,1.0136,21.064
ELAIS-N1,3126807,242.38058,54.16051,0.9979,22.180
ELAIS-N1,1488788,241.43395,54.70058,1.0162,23.769
ELAIS-N1,2635380,240.16771,55.77733,1.1469,23.072
ELAIS-N1,446896,240.42598,55.57980,1.4004,23.428
ELAIS-N1,455691,245.21789,54.45121,1.3684,22.460
ELAIS-N1,1720642,241.35080,54.08521,0.1007,20.284
ELAIS-N1,1549854,243.98668,54.65489,1.2749,23.934
ELAIS-N1,1508811,242.47408,53.00665,1.4869,23.848
ELAIS-N1,2651421,241.36884,54.55834,0.9518,21.768
ELAIS-N1,1740497,243.12891,54.32974,1.7498,23.999
ELAIS-N1,732287,242.69594,53.80206,1.2734,22.921
ELAIS-N1,3107649,240.39433,53.89706,0.3105,18.468
ELAIS-N1,535741,243.26929,53.73030,1.8312,22.971
ELAIS-N1,2766736,242.89282,54.68740,0.9082,22.148
ELAIS-N1,27653,244.80976,54.69263,0.9775,22.115
ELAIS-N1,1057015,242.48459,56.20771,0.8875,22.137
ELAIS-N1,2420514,243.24419,55.86100,0.7984,22.763
ELAIS-N1,821639,242.35338,52.58488,0.9115,23.632
ELAIS-N1,1784293,240.90419,55.99151,0.8262,22.056
ELAIS-N1,1818971,242.01776,52.42860,0.9016,22.855
ELAIS-N1,728304,242.28803,56.37385,1.5722,23.622
ELAIS-N1,1157321,240.78754,53.91918,0.5866,20.342
ELAIS-N1,2746237,242.45148,56.40581,1.1186,23.669
ELAIS-N1,1891727,240.94411,53.38091,0.7578,22.153
ELAIS-N1,2358280,244.04679,56.01877,1.5780,23.257
ELAIS-N1,999605,241.68818,53.11469,1.5953,22.847
ELAIS-N1,3286035,242.06557,55.38358,1.0017,21.363
ELAIS-N1,1771454,242.87614,54.83249,1.1942,22.243
ELAIS-N1,2307611,242.45357,55.19521,1.5939,21.756
ELAIS-N1,259591,243.31850,53.94477,1.8038,23.718
ELAIS-N1,2509451,242.87162,53.24762,0.9260,23.044
ELAIS-N1,940566,239.74655,53.92175,1.7681,23.042
ELAIS-N1,52205,243.25689,54.43719,0.8298,22.897
ELAIS-N1,1509103,245.03199,53.58171,1.1037,22.121
ELAIS-N1,3196633,242.60997,54.86847,2.3246,23.978
ELAIS-N1,758655,240.75336,55.11212,1.8042,23.909
ELAIS-N1,1498888,240.31190,54.40235,0.6416,21.579
ELAIS-N1,1235583,245.10282,55.04816,1.1087,22.113
ELAIS-N1,3180493,239.05953,54.08409,1.5091,22.989
ELAIS-N1,2928171,244.76105,55.53891,0.6608,23.375
ELAIS-N1,2201260,240.25183,53.09071,1.4853,22.784
ELAIS-N1,2886964,243.63480,53.08018,1.0060,22.561
ELAIS-N1,111891,240.09372,54.78466,0.4885,21.693
ELAIS-N1,2939983,241.14812,54.08829,1.2080,23.196
ELAIS-N1,678195,242.30371,54.60428,0.9200,21.922
ELAIS-N1,382913,240.26023,55.88710,0.5198,21.163
ELAIS-N1,990306,241.01226,54.75028,0.8706,23.860
ELAIS-N1,527570,241.12685,55.57367,0.7464,23.114
ELAIS-N1,2325343,242.64525,53.35675,0.8746,20.851
ELAIS-N1,3160923,241.95692,54.60518,1.7567,23.050
ELAIS-N1,2081861,241.58776,54.16050,0.9019,22.633
ELAIS-N1,3161357,239.30331,54.77219,0.9665,23.628
ELAIS-N1,3268653,240.26666,53.88460,0.8963,22.168
ELAIS-N1,171300,244.61290,56.07634,0.7207,21.096
ELAIS-N1,41900,243.72746,54.35189,0.4206,22.980
ELAIS-N1,3079268,241.60638,54.93884,1.1755,22.991
ELAIS-N1,2305763,240.58465,53.99107,1.1174,22.333
ELAIS-N1,1492283,243.21520,56.30652,1.4437,23.566
ELAIS-N1,276205,245.54759,53.99104,0.9972,22.123
ELAIS-N1,2533827,241.95574,52.91419,0.5048,19.877
ELAIS-N1,1902116,241.66962,53.10724,0.4746,20.895
ELAIS-N1,1764803,244.86598,53.58436,1.1347,22.648
ELAIS-N1,694271,242.77433,54.05441,0.7043,22.184
ELAIS-N1,303280,244.56877,53.42627,0.7796,21.804
ELAIS-N1,700415,242.23567,53.86512,1.4237,22.687
ELAIS-N1,2288258,240.97200,55.39585,0.8762,22.227
ELAIS-N1,989985,241.51613,54.52078,1.2247,23.271
ELAIS-N1,1910278,242.34422,54.23845,1.8109,23.379
ELAIS-N1,526247,242.01626,53.66803,1.4221,23.552
ELAIS-N1,1404347,242.00368,53.29609,0.6408,22.021
ELAIS-N1,2959334,244.28828,53.37942,0.8523,22.406
ELAIS-N1,500252,243.51259,55.77940,0.7885,22.176
ELAIS-N1,1863453,239.93825,53.35577,0.8949,21.616
ELAIS-N1,2045737,243.36474,54.85218,0.5869,20.116
ELAIS-N1,1658541,242.46372,54.71297,1.1851,23.700
ELAIS-N1,2503952,245.23727,54.89218,1.4925,22.273
ELAIS-N1,1987851,243.06739,55.61053,1.2570,22.930
ELAIS-N1,1498166,240.31980,54.54454,0.5340,22.366
ELAIS-N1,3058779,242.64987,54.46051,0.9284,22.276
ELAIS-N1,1427525,240.78873,55.76434,1.4311,23.990
ELAIS-N1,153093,243.26955,53.93276,0.8470,22.594
ELAIS-N1,2295214,242.32602,55.20273,1.1420,21.899
ELAIS-N1,2038539,242.33454,52.72891,1.2016,22.347
ELAIS-N1,789419,243.31445,56.30324,0.6842,21.825
ELAIS-N1,1707635,245.50155,54.59563,0.7921,21.734
ELAIS-N1,1619494,241.93156,53.86020,1.5919,23.514
ELAIS-N1,1330789,243.50281,55.00227,0.8409,22.020
ELAIS-N1,3331090,241.67910,56.13617,1.0433,23.384
ELAIS-N1,2439525,240.15530,53.88255,0.2291,19.604
ELAIS-N1,372660,239.77127,54.95351,0.7030,21.824
ELAIS-N1,1049293,242.12506,53.89242,1.7608,22.912
ELAIS-N1,2728960,242.18882,55.92110,1.0188,21.730
ELAIS-N1,3130953,243.74933,54.24492,0.8988,21.337
ELAIS-N1,554476,244.10879,53.93290,0.7722,22.927
ELAIS-N1,709207,239.87499,53.82722,1.4556,23.708
ELAIS-N1,464395,242.52086,54.72308,0.5259,20.800
ELAIS-N1,1574693,240.87630,53.99256,0.2982,20.134
ELAIS-N1,1026199,245.45134,54.84464,1.1680,23.075
ELAIS-N1,1340821,244.65113,53.17739,0.8054,22.767
ELAIS-N1,639978,242.20219,54.90548,0.8826,22.897
ELAIS-N1,2775423,241.57899,53.42796,0.5873,20.346
ELAIS-N1,1924490,244.84098,55.11875,1.3613,22.874
ELAIS-N1,235714,242.43594,53.51910,1.2330,22.777
ELAIS-N1,2913299,244.86519,54.36147,1.0241,22.666
ELAIS-N1,1782730,242.50967,52.91828,0.5933,20.461
ELAIS-N1,2172099,244.26932,55.61593,0.1487,21.864
ELAIS-N1,2422613,245.34432,55.52802,1.1398,23.754
ELAIS-N1,1091249,242.02126,55.16880,0.6095,21.695
ELAIS-N1,2926366,242.53383,53.75344,0.6587,21.738
ELAIS-N1,2096327,242.63680,54.46758,0.2306,18.775
ELAIS-N1,2933447,241.96933,53.45623,0.6590,20.722
ELAIS-N1,1283773,242.91264,54.89319,0.9044,22.676
ELAIS-N1,760000,242.96320,52.39224,0.5259,22.144
ELAIS-N1,2567182,243.38954,55.07229,1.1015,21.602
ELAIS-N1,1523876,244.64046,56.17117,0.9205,22.923
ELAIS-N1,3204594,244.39571,53.26197,1.1251,23.031
ELAIS-N1,1239207,245.23432,54.11399,0.8301,22.963
ELAIS-N1,1754466,242.22054,54.31551,0.3320,21.049
ELAIS-N1,2210532,244.70003,55.88582,1.5206,20.522
ELAIS-N1,600702,240.57821,55.35820,0.5695,23.898
ELAIS-N1,2400639,243.34311,53.87218,1.0022,22.002
ELAIS-N1,1175122,242.90649,54.23228,1.4973,23.825
ELAIS-N1,2260757,242.89113,56.16048,0.8270,22.240
ELAIS-N1,561082,243.25314,53.22461,1.5155,23.528
ELAIS-N1,718277,243.17177,54.83310,0.4598,23.315
ELAIS-N1,2430845,241.99197,53.51108,1.4064,23.130
ELAIS-N1,3299164,242.31892,55.04564,0.8832,22.495
ELAIS-N1,1127757,243.57574,56.25490,1.1202,22.183
ELAIS-N1,3014980,244.21294,54.12524,0.5756,20.612
ELAIS-N1,1700008,243.59433,54.70090,1.0058,22.829
ELAIS-N1,2827765,241.96954,54.19687,1.6393,22.370
ELAIS-N1,2827149,243.66295,54.68850,0.5127,23.833
ELAIS-N1,1490776,241.91476,55.57465,0.7921,20.918
ELAIS-N1,940668,243.71085,53.31003,0.4085,22.699
ELAIS-N1,2277741,243.04055,55.88476,1.2260,23.613
ELAIS-N1,485634,239.21089,55.26713,1.2080,22.889
ELAIS-N1,676684,239.97930,55.03517,0.6407,21.643
ELAIS-N1,353950,244.63259,55.50230,1.0068,22.651
ELAIS-N1,2841220,240.79862,54.12267,0.5534,21.247
ELAIS-N1,704124,241.29032,56.05202,1.7255,23.382
ELAIS-N1,2215024,240.05396,53.60845,1.4296,22.985
ELAIS-N1,43401,239.22363,54.51502,0.8275,22.314
ELAIS-N1,2427720,244.18735,54.24622,0.7513,21.672
ELAIS-N1,1714643,243.05289,54.95280,0.9255,21.952
ELAIS-N1,554711,245.45587,54.48485,0.6872,20.280
ELAIS-N1,2499859,242.00585,56.26893,0.4068,22.222
ELAIS-N1,3263473,243.18762,55.57211,0.9971,22.152
ELAIS-N1,1034674,240.80813,53.85810,1.4490,23.875
ELAIS-N1,2121575,244.07744,55.60129,0.9860,21.696
ELAIS-N1,1991953,243.97522,54.49660,1.5174,23.968
ELAIS-N1,2944535,241.28777,56.12425,1.3508,22.515
ELAIS-N1,2022261,242.53547,54.22127,0.9961,22.803
ELAIS-N1,356492,240.37432,54.29229,1.0138,22.474
ELAIS-N1,2120446,245.28655,53.46682,0.8297,21.919
ELAIS-N1,3247661,242.26660,55.86158,0.7698,22.781
ELAIS-N1,904086,241.23284,52.81408,1.2991,23.754
ELAIS-N1,2563217,244.95080,55.31127,1.0208,21.294
ELAIS-N1,2241472,243.78534,56.19682,1.2636,22.862
ELAIS-N1,264649,243.29405,54.81138,0.4820,21.578
ELAIS-N1,3225229,240.47470,54.19709,1.2346,23.408
ELAIS-N1,1547179,240.56463,52.95633,1.3202,22.102
ELAIS-N1,797958,245.25446,55.74026,1.5849,22.514
ELAIS-N1,1061792,240.73379,53.69225,1.2570,23.657
ELAIS-N1,1010951,245.64605,54.46169,0.6342,20.271
ELAIS-N1,2538120,242.36852,54.64210,2.5151,23.969
ELAIS-N1,2956197,245.72494,54.87975,0.6599,21.325
ELAIS-N1,505411,241.40079,53.61549,1.3540,23.947
ELAIS-N1,469659,241.71953,55.74455,1.6435,22.558
ELAIS-N1,2684005,243.92375,53.07887,1.2705,23.767
ELAIS-N1,82881,241.76025,54.27972,1.0791,23.748
ELAIS-N1,2807915,241.30181,55.51342,1.1858,23.665
ELAIS-N1,2536216,242.10844,55.00982,0.9407,22.733
ELAIS-N1,1952687,244.60786,53.36784,0.6871,22.348
ELAIS-N1,1947306,244.78659,55.37143,1.1139,23.770
ELAIS-N1,960280,243.38055,54.27025,2.2155,23.656
ELAIS-N1,585890,242.42519,53.27044,0.8687,22.846
ELAIS-N1,1475620,243.59250,54.86671,0.8257,22.814
ELAIS-N1,737091,241.71736,55.44360,0.7758,23.105
ELAIS-N1,2338914,243.76035,54.61905,1.3081,23.905
ELAIS-N1,2589620,244.71136,53.09555,0.7185,23.295
ELAIS-N1,2235527,242.26345,55.70615,0.8948,21.941
ELAIS-N1,2575714,239.15915,54.73751,1.2456,23.527
ELAIS-N1,1304562,243.15218,54.78541,1.2727,22.959
ELAIS-N1,734177,244.40926,53.91922,0.7495,21.843
ELAIS-N1,1851900,240.20563,54.79725,1.4629,23.020
ELAIS-N1,648665,242.32438,54.38759,1.6650,23.793
ELAIS-N1,2592455,243.31139,55.07897,0.8395,22.546
ELAIS-N1,1120440,239.58433,53.77343,1.4332,22.565
ELAIS-N1,1839112,243.73645,54.56107,1.8513,23.691
ELAIS-N1,3143674,242.76287,55.02208,1.7907,23.309
ELAIS-N1,1158513,242.40636,52.66887,0.1978,18.720
ELAIS-N1,2041677,243.99298,53.31275,0.9301,22.705
ELAIS-N1,2571641,241.52611,56.13489,1.1877,23.525
ELAIS-N1,1158798,240.08368,54.79657,0.7877,22.860
ELAIS-N1,2581118,241.37763,53.82247,0.8603,21.859
ELAIS-N1,38835,243.79480,53.68100,1.1392,23.421
ELAIS-N1,1136220,240.22659,54.80836,1.2386,23.796
ELAIS-N1,2022444,241.70574,53.77642,0.7186,19.248
ELAIS-N1,221891,241.24105,55.09591,0.8484,21.924
ELAIS-N1,2892754,243.45270,53.02951,1.1395,23.329
ELAIS-N1,2254247,244.05509,53.42739,0.7553,22.973
ELAIS-N1,1730805,242.86024,54.53418,1.2933,22.854
ELAIS-N1,2586965,242.42507,52.83896,0.6149,21.920
ELAIS-N1,2681267,242.49044,53.88274,0.6838,21.612
ELAIS-N1,952597,245.93024,54.23599,0.7758,21.570
ELAIS-N1,3015804,240.08495,53.75424,1.0423,23.585
ELAIS-N1,222433,243.07129,53.40377,2.0165,23.759
ELAIS-N1,627,240.78378,54.92730,0.3966,23.182
ELAIS-N1,181268,240.27968,53.28203,0.4142,22.394
ELAIS-N1,1128196,239.32583,54.64052,0.9298,23.137
ELAIS-N1,1643475,240.25047,55.42022,1.2564,22.710
ELAIS-N1,2676016,240.56202,53.76458,0.8849,22.565
ELAIS-N1,2801188,241.35648,54.49717,1.1038,23.340
ELAIS-N1,1062134,240.29232,53.84292,0.6566,20.351
ELAIS-N1,1282223,240.53118,54.31646,0.7411,21.699
ELAIS-N1,780863,242.43608,54.74965,0.9295,23.261
ELAIS-N1,1926127,241.65789,54.75958,1.2819,23.996
ELAIS-N1,1511580,244.72051,55.38225,0.6608,19.981
ELAIS-N1,3150476,240.38684,56.06283,1.2395,22.937
ELAIS-N1,2479962,245.28431,53.76504,1.8120,23.951
ELAIS-N1,3046819,244.12363,54.07520,1.2218,23.487
ELAIS-N1,1515243,242.61990,53.89054,1.3949,23.699
ELAIS-N1,2304305,242.34429,54.12210,1.3120,22.692
ELAIS-N1,1568805,244.10183,53.60962,1.4230,22.743
ELAIS-N1,1328698,242.46178,54.74849,1.4384,23.349
ELAIS-N1,3040636,239.51105,54.51979,0.7635,21.105
ELAIS-N1,305386,240.00167,55.25333,1.2750,22.633
ELAIS-N1,718234,244.32571,53.61424,1.2648,23.946
ELAIS-N1,2010276,239.71795,54.80796,1.2551,22.795
ELAIS-N1,1038284,241.09165,55.43100,1.4636,22.614
ELAIS-N1,2860634,242.87803,54.16127,1.4395,22.309
ELAIS-N1,901314,239.76390,55.18160,1.1927,23.524
ELAIS-N1,760852,241.24269,54.26907,0.7731,21.390
ELAIS-N1,3135578,241.43613,53.26036,1.5030,23.977
ELAIS-N1,3303698,242.38218,53.64411,1.2753,22.500
ELAIS-N1,1176155,240.42214,55.83831,0.5927,21.369
ELAIS-N1,373354,240.44225,53.76124,1.6211,23.694
ELAIS-N1,1311086,240.33314,54.52083,1.6041,23.238
ELAIS-N1,948807,242.44379,55.59930,0.5475,22.743
ELAIS-N1,1823968,242.19740,54.86719,1.5932,21.754
ELAIS-N1,995599,242.41718,54.14797,1.0303,23.771
ELAIS-N1,2844264,244.83134,55.82482,0.4515,21.611
ELAIS-N1,2740797,245.12898,55.18543,0.3428,19.153
ELAIS-N1,2167163,240.66630,55.00575,0.7327,22.657
ELAIS-N1,2405866,243.96127,52.98224,0.7554,20.937
ELAIS-N1,2504197,240.84007,54.55708,0.6587,23.144
ELAIS-N1,2035042,242.60397,56.01670,1.1352,23.801
ELAIS-N1,2914531,240.18250,54.89329,1.7885,23.965
ELAIS-N1,292943,243.26923,55.14400,1.2120,23.672
