field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,2168951,243.63354,54.89395,0.4536,22.457
ELAIS-N1,800076,240.56235,55.67004,0.4421,24.116
ELAIS-N1,1292615,242.57397,54.64057,0.5834,21.082
ELAIS-N1,1229976,242.11967,55.62246,0.6539,21.386
ELAIS-N1,3133400,243.70401,55.22093,0.6846,20.790
ELAIS-N1,421401,242.38325,54.57938,0.7942,21.254
ELAIS-N1,111271,240.41156,55.95660,0.4874,23.998
ELAIS-N1,390930,243.37801,54.01327,0.4715,21.522
ELAIS-N1,3230600,242.76305,55.93341,0.4694,20.899
ELAIS-N1,1934745,241.25211,54.29192,1.6940,24.096
ELAIS-N1,2891421,240.13684,55.67021,0.5087,23.955
ELAIS-N1,500560,242.24444,54.41302,0.8470,23.422
ELAIS-N1,1224877,243.15286,54.83822,0.7350,21.132
ELAIS-N1,826605,242.37230,54.01548,0.8557,21.921
ELAIS-N1,2340451,241.28308,53.26813,1.2700,23.773
ELAIS-N1,1840683,239.89692,54.84533,0.7429,24.374
ELAIS-N1,1527420,240.30180,53.65652,0.9234,23.201
ELAIS-N1,2876501,241.58871,54.03839,0.9988,21.719
ELAIS-N1,2222415,240.12704,55.11580,1.3589,23.333
ELAIS-N1,990393,242.16168,55.76494,0.5445,22.985
ELAIS-N1,2232579,244.75336,54.73654,0.5828,22.108
ELAIS-N1,981802,245.08889,53.41553,0.5121,20.404
ELAIS-N1,2662939,243.25850,56.12361,0.5370,22.500
ELAIS-N1,531049,240.91999,54.34104,0.6800,23.781
ELAIS-N1,319489,243.80496,55.64653,0.2822,19.913
ELAIS-N1,2079912,243.46693,55.48875,1.1190,22.599
ELAIS-N1,1929183,244.74118,53.68215,0.5897,24.112
ELAIS-N1,2748243,240.59557,53.94570,0.8363,23.430
ELAIS-N1,2043021,239.97705,54.78581,0.7299,23.614
ELAIS-N1,1032068,241.76500,53.81270,0.8801,24.126
ELAIS-N1,99993,241.91128,54.19600,0.5910,23.436
ELAIS-N1,61368,242.30735,54.59929,1.2586,23.863
ELAIS-N1,842528,244.64145,55.27564,0.7333,23.195
ELAIS-N1,1829740,245.35842,53.98464,0.8484,24.252
ELAIS-N1,162262,244.84163,54.61693,1.1073,22.918
ELAIS-N1,1217830,242.02851,53.66567,1.2302,22.366
ELAIS-N1,2540203,241.66021,55.24706,1.2330,22.631
ELAIS-N1,326047,243.91519,55.99222,0.8204,24.225
ELAIS-N1,3253891,244.58959,52.88611,0.9996,24.128
ELAIS-N1,3136075,241.08939,55.65950,0.8933,23.580
ELAIS-N1,3046037,242.26292,56.44697,0.5236,23.068
ELAIS-N1,1671338,242.46142,54.71264,0.7219,21.735
ELAIS-N1,2945314,240.29581,54.13754,1.0165,23.354
ELAIS-N1,798273,243.31650,54.23265,0.9310,22.702
ELAIS-N1,497402,244.81286,53.66654,0.6959,21.654
ELAIS-N1,715301,243.49414,54.99958,1.3587,23.024
ELAIS-N1,75197,240.22712,54.94978,0.9602,23.229
ELAIS-N1,916531,241.33252,54.86798,1.2917,24.068
ELAIS-N1,3179054,243.90216,54.43641,1.0732,22.952
ELAIS-N1,2235391,244.01756,53.06632,0.7521,23.278
ELAIS-N1,357060,242.13983,53.89782,1.2958,22.687
ELAIS-N1,871093,241.86277,55.54259,0.5084,23.350
ELAIS-N1,2076511,242.86978,55.08105,0.7489,24.379
ELAIS-N1,1810755,242.34249,52.93372,2.0191,22.673
ELAIS-N1,36123,240.56394,53.90945,1.0842,22.709
ELAIS-N1,3342979,241.70055,52.52533,0.6522,23.405
ELAIS-N1,2066805,241.79998,52.87910,0.8326,21.961
ELAIS-N1,844363,245.22214,53.62832,0.4132,22.678
ELAIS-N1,793773,241.44281,53.17618,0.9183,23.955
ELAIS-N1,3321439,241.98778,53.66780,1.2530,24.148
ELAIS-N1,2452851,242.98334,56.51872,0.9683,23.360
ELAIS-N1,2535642,242.64088,54.48145,0.7231,20.247
ELAIS-N1,3062035,242.57459,53.81190,0.6182,23.016
ELAIS-N1,532878,242.07810,54.81866,1.4131,24.252
ELAIS-N1,1645073,242.03294,55.27473,1.5664,23.777
ELAIS-N1,1303541,243.90308,52.98579,0.5214,22.345
ELAIS-N1,1908806,241.47196,53.74378,0.6468,19.896
ELAIS-N1,1214752,239.67891,55.03591,0.4218,23.129
ELAIS-N1,2013873,240.56653,53.94042,0.3221,19.534
ELAIS-N1,1718745,243.84616,53.78277,0.3958,21.854
ELAIS-N1,1169848,241.97209,54.19626,0.9080,21.447
ELAIS-N1,2365788,244.95745,55.00094,0.9590,22.616
ELAIS-N1,2694264,245.60834,54.11210,0.5026,21.473
ELAIS-N1,1732536,245.42468,55.11286,0.2575,19.121
ELAIS-N1,1552672,244.37844,55.17819,1.1160,23.697
ELAIS-N1,2284297,243.48233,55.26385,0.4953,23.317
ELAIS-N1,1005247,242.58037,55.77840,0.7576,20.542
ELAIS-N1,447155,240.05344,53.60757,0.7977,23.754
ELAIS-N1,748431,241.24198,54.23228,0.7473,24.361
ELAIS-N1,1808797,243.94607,54.37557,0.9015,23.538
ELAIS-N1,575483,239.24356,53.89761,0.4125,23.443
ELAIS-N1,2670101,242.66520,55.07158,1.1546,23.435
ELAIS-N1,2992413,241.52541,55.59307,0.9554,22.001
ELAIS-N1,2762279,241.65509,53.65697,0.5490,22.874
ELAIS-N1,2548400,240.05440,55.01226,0.9620,23.492
ELAIS-N1,1584863,241.03508,54.19645,0.6357,21.790
ELAIS-N1,573397,241.62999,53.72961,0.7202,21.747
ELAIS-N1,576354,241.42327,52.86099,0.1577,23.982
ELAIS-N1,2242748,243.35113,52.76583,0.9471,23.027
ELAIS-N1,1313010,240.85257,55.97629,0.3525,18.943
ELAIS-N1,2993036,243.21131,55.26366,0.7707,22.223
ELAIS-N1,535612,241.02600,53.94355,0.2969,20.122
ELAIS-N1,2958502,243.17208,54.88238,1.1663,23.019
ELAIS-N1,1166959,239.42882,53.61835,0.8509,22.554
ELAIS-N1,3077435,243.14164,54.71338,1.8629,24.422
ELAIS-N1,2509316,243.37211,52.67752,0.5047,21.599
ELAIS-N1,918649,242.80864,54.56832,1.0643,22.829
ELAIS-N1,2300446,241.29399,53.14984,0.6774,21.655
ELAIS-N1,2463341,241.10574,54.62830,0.7425,20.812
ELAIS-N1,534390,245.67274,54.19710,0.9766,23.543
ELAIS-N1,3078022,241.58442,54.69961,0.5228,22.311
ELAIS-N1,292202,241.77873,54.87023,0.9091,20.913
ELAIS-N1,2285491,241.26584,54.68861,0.9340,22.821
ELAIS-N1,453338,242.29914,56.24178,0.7052,24.035
ELAIS-N1,81506,242.29682,54.77240,0.9529,24.376
ELAIS-N1,2935046,240.23551,55.33551,0.8676,23.118
ELAIS-N1,2697010,242.79057,54.38900,1.3375,23.331
ELAIS-N1,1606138,241.87311,54.05284,0.7005,23.840
ELAIS-N1,2263392,242.88818,52.74186,0.4892,19.899
ELAIS-N1,2001138,243.61880,53.84868,0.3975,20.615
ELAIS-N1,3244905,243.23335,54.38406,0.7510,21.260
ELAIS-N1,745118,242.99938,54.78452,0.7013,22.237
ELAIS-N1,3256489,242.36909,53.27373,1.0144,22.648
ELAIS-N1,938611,242.82066,54.38962,0.9660,23.985
ELAIS-N1,2432420,243.93808,53.25796,0.5921,20.692
ELAIS-N1,383080,242.17460,54.11431,0.4390,20.641
ELAIS-N1,578989,241.72092,52.99573,1.2298,23.837
ELAIS-N1,1146048,242.80033,55.00998,0.6492,22.853
ELAIS-N1,2362336,242.08144,56.51530,0.5297,21.620
ELAIS-N1,2289302,244.04346,55.19194,0.5307,22.902
ELAIS-N1,519284,243.83452,54.44931,0.8916,23.871
ELAIS-N1,1829151,242.76726,54.54508,1.2237,23.497
ELAIS-N1,2371295,243.82363,54.67651,0.4840,20.999
ELAIS-N1,874586,242.31934,53.88607,1.0360,22.400
ELAIS-N1,1145499,242.95265,52.76910,1.0821,22.788
ELAIS-N1,1432998,240.05351,53.97161,1.1415,22.565
ELAIS-N1,2495630,241.92276,52.94672,0.9866,23.788
ELAIS-N1,2130468,242.66301,55.03572,0.9013,23.754
ELAIS-N1,2063666,243.13753,53.03169,0.9809,23.403
ELAIS-N1,2849960,242.02341,55.51438,0.7612,23.164
ELAIS-N1,234722,242.49070,53.72854,0.6210,23.769
ELAIS-N1,2490739,242.01810,54.86890,0.8798,21.143
ELAIS-N1,1588626,241.68201,55.67118,1.0003,22.741
ELAIS-N1,1247805,241.58298,54.50884,1.7016,24.420
ELAIS-N1,3278907,240.42016,53.90897,0.6302,24.274
ELAIS-N1,2424792,241.77184,54.60826,1.2814,24.119
ELAIS-N1,2099920,240.40472,53.48837,1.6404,23.703
ELAIS-N1,2619087,244.73690,54.16087,1.0631,24.080
ELAIS-N1,2203640,241.57985,53.74950,0.5694,20.279
ELAIS-N1,18599,243.20092,56.27882,0.6778,23.080
ELAIS-N1,61932,242.78905,54.47392,1.3120,22.809
ELAIS-N1,1473913,241.54450,54.32529,0.7933,21.548
ELAIS-N1,980454,242.13046,53.28512,0.8343,23.123
ELAIS-N1,1851715,243.40601,54.30603,1.1591,22.910
ELAIS-N1,1373756,243.21204,55.06036,0.8722,23.796
ELAIS-N1,3092688,242.81619,54.63127,0.8785,20.437
ELAIS-N1,3037084,241.39996,54.02928,1.8439,24.413
ELAIS-N1,886585,243.36741,54.92795,1.2971,24.488
ELAIS-N1,2741803,243.52427,52.95815,0.7108,22.487
ELAIS-N1,1972801,244.51237,54.78535,0.6429,24.322
ELAIS-N1,2791559,242.95346,53.27440,0.5395,20.631
ELAIS-N1,2559996,244.62137,55.94708,0.1809,24.380
ELAIS-N1,2793565,242.33678,53.31851,0.9151,22.620
ELAIS-N1,1707120,243.61434,56.35055,0.8124,23.476
ELAIS-N1,982814,241.87598,54.82020,0.4964,21.717
ELAIS-N1,2964934,243.40292,53.90925,0.8050,23.445
ELAIS-N1,1383205,241.40600,54.73652,0.4754,23.560
ELAIS-N1,904203,242.59483,53.66960,1.0644,24.304
ELAIS-N1,441245,242.36397,54.53181,1.1996,22.614
ELAIS-N1,1204267,243.20613,53.53594,0.7186,23.517
ELAIS-N1,1873379,241.75480,54.81926,1.3993,23.475
ELAIS-N1,2550945,240.55709,55.16834,1.2489,24.351
ELAIS-N1,1718570,243.52249,55.35952,0.2733,18.897
ELAIS-N1,900695,243.26223,56.29358,1.1983,22.796
ELAIS-N1,1661405,243.43517,52.88605,0.9609,24.399
ELAIS-N1,532136,241.60668,54.70101,0.8170,23.839
ELAIS-N1,550170,244.19809,55.39614,1.0919,23.362
ELAIS-N1,3270327,242.89025,54.53217,0.8566,20.852
ELAIS-N1,3043087,239.85043,54.11086,0.5618,21.510
ELAIS-N1,2286169,240.99316,53.32027,0.8721,24.482
ELAIS-N1,3194809,239.89624,54.41405,0.5684,23.292
ELAIS-N1,3272140,241.18570,54.07579,0.7309,21.094
ELAIS-N1,1139844,242.84418,53.28367,0.5010,19.850
ELAIS-N1,748879,240.83960,53.70618,0.9748,22.272
ELAIS-N1,2949251,241.61575,55.42088,1.3019,23.824
ELAIS-N1,3203634,242.18001,53.17469,1.0459,23.209
ELAIS-N1,1810578,241.45283,53.76524,0.8077,21.018
ELAIS-N1,669991,241.18350,53.78758,0.8929,21.323
ELAIS-N1,480347,244.02639,53.16832,0.3497,19.586
ELAIS-N1,2882925,244.42753,55.37133,0.8982,23.520
ELAIS-N1,293879,242.02909,54.19533,0.5917,21.050
ELAIS-N1,2525519,244.82188,55.67498,1.2309,24.071
ELAIS-N1,2387440,243.21116,52.71590,0.5398,21.479
ELAIS-N1,2173653,244.10539,55.81550,0.6931,22.027
ELAIS-N1,288950,243.50624,54.84268,0.6344,21.993
ELAIS-N1,2222208,242.03863,55.22589,0.2328,21.590
ELAIS-N1,2644965,242.80956,55.24103,1.2070,23.014
ELAIS-N1,961286,242.98300,52.92173,0.5430,20.501
ELAIS-N1,3080637,243.56329,55.19211,1.1550,24.494
ELAIS-N1,36939,242.65783,54.84379,1.7118,24.257
ELAIS-N1,692025,239.19453,54.34073,1.4246,23.360
ELAIS-N1,2149144,242.08284,53.81202,1.3378,24.283
ELAIS-N1,2657704,243.36686,52.88740,1.3579,22.633
ELAIS-N1,2149901,243.97956,53.95709,0.6252,22.533
ELAIS-N1,1507583,241.46235,55.38320,1.1646,24.102
ELAIS-N1,925688,242.72737,53.83909,0.5463,20.575
ELAIS-N1,2336302,240.12211,55.17947,1.3071,24.026
ELAIS-N1,1160653,242.85784,56.12439,0.9588,23.114
ELAIS-N1,2503421,245.69078,54.04285,0.7690,22.304
ELAIS-N1,2731351,239.42625,54.62966,1.3285,23.698
ELAIS-N1,3031046,242.43539,54.47266,0.6160,22.725
ELAIS-N1,2355734,242.71432,55.71864,0.4488,23.502
ELAIS-N1,261726,240.56321,54.60403,1.0384,21.386
ELAIS-N1,2377632,242.41632,52.83172,1.1451,22.548
ELAIS-N1,1311513,241.32212,54.05256,0.5479,23.051
ELAIS-N1,1575312,243.33070,52.88397,0.4826,22.628
ELAIS-N1,1128695,244.51559,54.26835,0.9991,22.639
ELAIS-N1,387276,240.83408,54.37762,1.2211,23.834
ELAIS-N1,1492078,245.49615,55.30043,0.5632,20.956
ELAIS-N1,1521788,245.48409,55.06020,0.1906,21.360
ELAIS-N1,2776722,245.18888,55.70833,0.8741,22.748
ELAIS-N1,1723866,240.28941,53.12634,0.4805,23.126
ELAIS-N1,369372,240.82532,53.05546,0.6767,20.405
ELAIS-N1,1223082,240.17612,55.18987,0.2093,23.830
ELAIS-N1,2964818,242.25645,54.90172,1.0492,23.340
ELAIS-N1,358133,243.92144,55.96451,0.6190,21.891
ELAIS-N1,283301,243.01675,54.16128,0.8806,23.669
ELAIS-N1,2744533,242.69395,54.44477,0.5558,23.376
ELAIS-N1,3284696,242.87363,54.91758,1.2957,23.792
ELAIS-N1,2207162,242.72846,56.06056,0.5955,20.417
ELAIS-N1,419667,241.11273,54.43357,1.3465,23.132
ELAIS-N1,3102369,241.39825,53.90773,1.2167,19.995
ELAIS-N1,626225,240.36907,54.34153,1.1345,24.007
ELAIS-N1,2856071,243.02233,54.11276,1.9112,23.960
ELAIS-N1,1269036,242.58553,54.90078,1.0168,24.102
ELAIS-N1,122879,243.06448,54.07822,0.5495,20.454
ELAIS-N1,2992494,242.01847,53.48042,0.4199,21.702
ELAIS-N1,1154017,244.25691,53.04626,0.8412,22.716
ELAIS-N1,524244,241.44484,52.45053,0.7214,24.261
ELAIS-N1,351148,243.53812,55.02007,0.8706,23.226
ELAIS-N1,2141848,245.96795,54.11174,0.6987,22.676
ELAIS-N1,320547,241.09377,55.87243,1.0780,23.542
ELAIS-N1,198606,240.00528,53.92035,1.0717,24.486
ELAIS-N1,1948582,240.09691,55.68181,0.7614,22.332
ELAIS-N1,213535,241.58934,55.29756,0.7771,23.272
ELAIS-N1,830350,243.78160,56.20658,0.7375,21.726
ELAIS-N1,2185714,240.95588,53.33150,1.4009,23.722
ELAIS-N1,1587776,242.86367,54.17234,0.4437,23.894
ELAIS-N1,1495354,242.68067,55.55852,1.0166,22.681
ELAIS-N1,781967,245.08898,54.62865,0.4431,22.241
ELAIS-N1,1202228,239.80226,54.49656,0.5855,22.127
ELAIS-N1,2668107,241.89117,52.65514,1.1702,23.864
ELAIS-N1,1632208,245.96687,54.91924,0.8539,23.860
ELAIS-N1,1796324,241.82287,54.58061,0.6868,23.593
ELAIS-N1,3066136,243.42949,54.15086,1.2278,23.008
ELAIS-N1,170145,242.80812,52.69315,1.2067,22.290
ELAIS-N1,2179239,244.73106,54.93839,0.3121,22.957
ELAIS-N1,1619876,241.71590,52.92291,0.5006,21.848
ELAIS-N1,308046,244.23354,53.46595,0.8502,22.204
ELAIS-N1,1651667,243.62284,55.47885,1.0276,22.149
ELAIS-N1,3170082,243.26434,55.07431,1.4242,23.718
ELAIS-N1,817106,245.07927,55.51835,1.0729,23.307
ELAIS-N1,1668532,240.04948,54.39042,1.1588,22.629
ELAIS-N1,2485006,244.59634,55.97334,0.7993,21.155
ELAIS-N1,1706925,241.76125,55.22851,1.5026,24.155
ELAIS-N1,2443809,242.22985,54.78651,0.8331,21.889
ELAIS-N1,3323021,240.50845,55.33652,0.9273,23.678
ELAIS-N1,2384766,242.70809,56.47020,0.5002,21.363
ELAIS-N1,865486,243.48067,54.53352,0.8994,23.308
ELAIS-N1,157719,241.15058,56.21963,0.5662,21.335
ELAIS-N1,1358764,240.61629,54.75516,0.7487,21.869
ELAIS-N1,660658,244.66533,55.67191,0.6132,23.867
ELAIS-N1,652153,240.33477,52.99311,0.5694,23.404
ELAIS-N1,1607751,242.30961,53.74014,0.6949,22.769
ELAIS-N1,348021,242.06562,55.22753,1.1942,24.131
ELAIS-N1,2736079,243.09928,54.96037,1.5853,24.426
ELAIS-N1,1546954,242.04838,54.40023,0.9351,22.020
ELAIS-N1,3194301,242.45696,54.08833,0.9995,23.292
ELAIS-N1,1565048,243.61586,54.83556,1.0101,22.172
ELAIS-N1,1779060,241.23109,54.24413,0.7124,23.394
ELAIS-N1,980417,242.89259,54.29393,1.4977,24.000
ELAIS-N1,2771883,240.87958,54.98930,0.5035,24.191
ELAIS-N1,3030474,240.35547,54.82430,0.6730,19.695
ELAIS-N1,668209,244.62642,53.34229,0.8154,22.912
ELAIS-N1,514625,243.48553,55.94447,1.0132,22.872
ELAIS-N1,3334369,241.24514,54.86888,1.2431,23.610
ELAIS-N1,1388518,242.45047,56.21898,0.5933,21.703
ELAIS-N1,1056643,241.57841,53.82617,0.5291,24.194
ELAIS-N1,1567818,243.91264,54.59251,0.6242,21.874
ELAIS-N1,2686781,242.81741,54.23049,1.3929,23.265
ELAIS-N1,548427,240.91831,55.59761,0.7123,24.228
ELAIS-N1,3146640,243.48808,56.01307,0.5903,21.569
ELAIS-N1,2424686,242.00538,55.22748,0.1567,22.608
ELAIS-N1,2163223,244.66912,53.11371,0.4628,22.819
ELAIS-N1,1768657,245.33557,55.53487,1.0946,23.737
ELAIS-N1,975616,244.18448,56.04056,0.4727,22.138
ELAIS-N1,3224339,243.16396,53.83701,1.5446,24.320
ELAIS-N1,914363,242.51020,54.99986,1.6414,23.201
ELAIS-N1,1626063,242.04623,55.81372,0.6144,21.188
ELAIS-N1,1517064,243.39901,54.72447,1.1142,24.184
ELAIS-N1,2431733,243.14108,54.31609,0.9470,23.557
ELAIS-N1,2940406,240.37673,55.67028,0.5394,23.716
ELAIS-N1,2849242,243.44543,55.42969,0.8578,23.445
ELAIS-N1,773920,244.73605,55.74177,0.5065,22.946
ELAIS-N1,3046482,244.78505,55.93271,0.4354,23.290
ELAIS-N1,2196776,242.96387,55.55058,0.1689,23.256
ELAIS-N1,2453431,240.32504,54.02953,0.9304,21.649
ELAIS-N1,1825887,239.94446,55.86235,0.3388,23.991
ELAIS-N1,16465,240.19338,54.52015,1.2480,23.843
ELAIS-N1,1886203,243.43565,56.05093,0.7088,23.726
ELAIS-N1,2475198,241.81193,53.91057,1.2912,22.632
ELAIS-N1,578335,241.00951,56.14690,0.6411,21.549
ELAIS-N1,1718004,241.70341,54.99985,1.5099,23.791
ELAIS-N1,854211,242.01360,54.83306,0.5909,24.483
ELAIS-N1,3332740,242.28122,54.36413,1.0608,22.697
ELAIS-N1,2059302,241.06257,53.82291,0.3763,21.866
ELAIS-N1,844868,241.18659,53.47371,0.3669,23.608
ELAIS-N1,3239714,244.39179,55.83846,0.3738,21.682
ELAIS-N1,195529,244.78044,53.58411,0.4687,21.533
ELAIS-N1,2025473,241.77761,53.22263,0.4600,22.935
ELAIS-N1,2833410,242.59861,53.70529,0.7994,22.934
ELAIS-N1,683954,243.71833,54.18666,0.3615,20.237
ELAIS-N1,3044067,243.72334,55.01637,0.8412,22.721
ELAIS-N1,950276,244.94745,54.71956,0.5691,19.524
ELAIS-N1,2030431,244.65923,55.68247,0.7916,22.576
ELAIS-N1,986569,242.15074,54.11273,0.9135,22.477
ELAIS-N1,1342929,241.98781,54.47132,1.0581,23.185
ELAIS-N1,1450664,244.45166,55.51660,0.5411,21.127
ELAIS-N1,733728,240.27825,54.55943,0.6500,21.547
ELAIS-N1,1621881,241.25174,54.02834,0.9333,23.577
ELAIS-N1,1059685,241.42376,53.99172,0.2886,21.535
ELAIS-N1,2031728,243.47702,55.14428,0.7007,22.681
ELAIS-N1,2833279,244.88508,54.31835,0.5098,22.742
ELAIS-N1,483372,242.45203,54.88614,0.8793,22.287
ELAIS-N1,2975840,243.94387,55.82593,0.5115,24.061
ELAIS-N1,2893333,242.92077,55.16532,1.0034,23.873
ELAIS-N1,689406,242.33399,55.03625,1.0861,24.051
ELAIS-N1,1236423,239.91054,54.60515,0.3558,20.137
ELAIS-N1,2963419,244.03082,53.63206,0.6693,21.781
ELAIS-N1,2884985,241.54513,54.44555,0.5258,20.032
ELAIS-N1,3032464,245.00875,55.22844,0.4775,22.969
ELAIS-N1,1582192,243.61001,55.74152,0.5468,23.567
ELAIS-N1,1022035,239.70064,54.41930,0.3215,21.373
ELAIS-N1,2421404,241.25823,53.83948,0.4210,22.567
ELAIS-N1,2544392,244.29726,54.49037,0.7890,24.099
ELAIS-N1,399045,240.03550,53.84986,0.9297,21.783
ELAIS-N1,1862260,240.25525,54.29775,0.5835,21.427
ELAIS-N1,3068686,245.51366,54.35285,0.5416,23.401
ELAIS-N1,2310404,243.53280,55.80185,0.1594,24.102
ELAIS-N1,2545269,243.13220,53.96294,0.7322,21.704
ELAIS-N1,1105592,244.94283,53.99395,0.5437,21.096
ELAIS-N1,2771015,240.36060,55.65802,0.7222,21.745
ELAIS-N1,223695,242.63899,53.92249,0.4893,24.072
ELAIS-N1,363096,244.68563,54.36495,0.6240,23.642
ELAIS-N1,2303369,240.04395,53.06886,0.4561,19.868
ELAIS-N1,2291430,245.05862,53.24981,0.3322,24.078
ELAIS-N1,1112708,241.90932,56.57816,0.6371,23.806
ELAIS-N1,1475805,240.22094,54.34145,0.8662,24.251
ELAIS-N1,1845624,241.32185,54.81233,0.9050,21.740
ELAIS-N1,2583269,241.18671,55.83674,0.6920,22.705
ELAIS-N1,1782867,240.47362,52.81390,0.3800,21.102
ELAIS-N1,1780687,243.31513,54.35349,0.4920,21.104
ELAIS-N1,2355039,241.13610,53.69339,0.6024,23.443
ELAIS-N1,2413985,243.18462,53.28368,0.4010,21.753
ELAIS-N1,1000328,242.98876,53.76438,1.0197,21.808
ELAIS-N1,1802889,244.27931,54.14934,0.3898,23.665
ELAIS-N1,21302,239.80723,54.70461,0.5523,22.195
ELAIS-N1,1753862,240.17769,55.58410,0.6753,21.495
ELAIS-N1,243246,241.98442,55.23029,1.0216,23.513
ELAIS-N1,3124779,239.37066,54.23359,0.8887,22.267
ELAIS-N1,1183942,242.29010,54.50763,1.3402,23.683
ELAIS-N1,398646,242.89670,54.15714,0.4860,20.549
ELAIS-N1,3209065,240.57251,56.13755,0.7771,22.710
ELAIS-N1,838664,239.58040,54.82583,0.5159,20.398
ELAIS-N1,966099,243.13072,54.12633,0.7526,23.456
ELAIS-N1,2553072,244.64228,54.80745,0.8619,22.684
ELAIS-N1,1628472,240.68881,56.32848,0.7193,22.314
ELAIS-N1,1087425,245.08726,53.90966,0.8782,23.789
ELAIS-N1,1269189,239.29405,54.82318,0.9136,21.373
ELAIS-N1,1787788,242.93436,54.79687,1.0041,22.072
ELAIS-N1,3039471,244.06963,52.69193,0.7653,21.837
ELAIS-N1,1636462,244.27966,53.98087,1.0596,23.205
ELAIS-N1,1518515,242.01164,53.67909,0.6934,21.642
ELAIS-N1,957490,243.78676,55.78770,0.3034,21.215
ELAIS-N1,2358215,241.15286,56.32722,0.6683,23.973
ELAIS-N1,1628294,243.04062,54.68981,1.0316,23.845
ELAIS-N1,2019835,242.08585,54.60689,0.5041,21.751
ELAIS-N1,1538845,244.01329,52.93633,0.9021,21.477
ELAIS-N1,168986,242.95699,53.96859,1.3585,23.968
ELAIS-N1,1989956,241.74090,54.89742,1.6316,24.279
ELAIS-N1,1849533,244.65950,53.29349,0.4092,23.908
ELAIS-N1,2127735,241.77951,54.10096,0.8790,24.130
ELAIS-N1,945196,245.65587,54.59618,0.6658,21.629
ELAIS-N1,581458,242.06275,55.73012,0.8856,23.321
ELAIS-N1,1406669,243.36672,55.42133,0.4577,21.231
ELAIS-N1,1494802,240.74653,53.71734,0.6460,20.858
ELAIS-N1,2208216,243.28990,55.00306,0.7143,23.954
ELAIS-N1,3123171,240.13010,54.84299,0.7769,22.020
ELAIS-N1,1545852,243.43160,52.52512,0.7504,22.842
ELAIS-N1,3234031,244.14506,54.05303,0.9319,23.786
ELAIS-N1,1750439,241.83161,54.83281,1.0905,22.479
ELAIS-N1,2348969,241.33902,54.01530,1.1357,22.994
ELAIS-N1,1865544,244.17052,54.72688,0.8582,22.703
ELAIS-N1,654510,243.24479,54.58368,0.8487,22.015
ELAIS-N1,1867796,243.51243,54.68980,0.7612,20.960
ELAIS-N1,2104441,244.23123,54.76162,0.7478,21.569
ELAIS-N1,2344931,243.84306,54.26426,0.6526,22.545
ELAIS-N1,2990973,242.92231,53.93249,1.0732,24.352
ELAIS-N1,2205790,240.65685,55.47721,0.5936,23.383
ELAIS-N1,2952416,242.95805,55.00006,0.7294,21.878
ELAIS-N1,787175,241.18307,53.26037,0.9976,23.480
ELAIS-N1,983520,242.40437,54.59285,1.1165,23.708
ELAIS-N1,2078615,242.50634,55.31942,1.0565,22.571
ELAIS-N1,1331606,242.00867,54.95114,0.9978,22.352
ELAIS-N1,133221,240.49910,54.79681,1.0246,23.399
ELAIS-N1,2517284,243.52943,53.40435,0.9301,21.595
ELAIS-N1,1473922,239.59929,54.98876,0.9017,23.852
ELAIS-N1,2966496,243.28167,53.18716,0.6237,23.387
ELAIS-N1,2540545,244.61173,53.57276,1.2457,24.040
ELAIS-N1,1500293,243.29373,55.19219,0.6565,20.846
ELAIS-N1,1176772,241.65619,54.18536,1.2260,23.586
ELAIS-N1,2180816,242.01104,54.91696,0.9736,23.051
ELAIS-N1,2240377,243.16380,54.04069,1.1535,23.585
ELAIS-N1,13558,244.30699,55.70563,0.4574,23.969
ELAIS-N1,431051,243.97472,53.99422,0.7582,22.516
ELAIS-N1,73360,240.77550,53.52458,0.3000,21.351
ELAIS-N1,2682501,245.43848,53.63442,0.5438,19.502
ELAIS-N1,1424872,241.97632,54.68933,1.2658,23.375
ELAIS-N1,152314,241.99241,54.43646,0.4663,21.144
ELAIS-N1,33726,240.83306,56.07596,0.4839,22.943
ELAIS-N1,2465712,243.78679,54.55776,1.0054,24.149
ELAIS-N1,312567,245.53465,54.27577,0.4917,21.433
ELAIS-N1,47305,241.84506,55.39415,0.7046,24.240
ELAIS-N1,1586653,242.89387,52.84918,0.4509,23.950
ELAIS-N1,2092689,241.46483,53.60977,0.3749,22.657
ELAIS-N1,1196581,243.43350,53.41229,0.5576,24.118
ELAIS-N1,989195,241.42243,54.55801,0.4707,23.578
ELAIS-N1,1262245,243.37554,53.94667,1.1078,22.214
ELAIS-N1,736408,242.39795,55.26522,0.7288,22.349
ELAIS-N1,431363,240.91295,53.12606,0.6913,18.635
ELAIS-N1,2033453,241.60473,54.06468,0.8878,23.788
ELAIS-N1,1967194,242.38684,54.92882,0.9844,24.121
ELAIS-N1,2802768,241.45140,54.11245,0.5334,21.810
ELAIS-N1,2298679,240.00461,56.03996,0.5037,21.873
ELAIS-N1,1860192,242.62794,55.70934,0.2701,19.934
ELAIS-N1,545909,241.93500,55.29620,0.3922,21.648
ELAIS-N1,2398489,239.54446,55.29961,0.4811,22.204
ELAIS-N1,3315524,240.81963,55.94538,0.5855,22.167
ELAIS-N1,3009675,241.43981,56.24188,0.6893,21.204
ELAIS-N1,916726,242.64608,53.59580,0.8605,23.829
