field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,1960337,240.28687,54.18491,0.9242,23.592
ELAIS-N1,297997,242.81627,55.34730,0.5869,23.627
ELAIS-N1,522265,241.49261,54.66470,0.7172,23.794
ELAIS-N1,2168951,243.63351,54.89238,0.4536,22.893
ELAIS-N1,111271,240.41369,55.95697,0.4874,23.966
ELAIS-N1,3230600,242.76114,55.93308,0.4694,22.934
ELAIS-N1,2891421,240.13678,55.67019,0.5087,23.121
ELAIS-N1,319489,243.80189,55.64628,0.2822,23.800
ELAIS-N1,99993,241.91148,54.19691,0.5910,23.610
ELAIS-N1,1641433,241.12757,52.72954,0.6937,23.341
ELAIS-N1,871093,241.85229,55.53868,0.5084,23.044
ELAIS-N1,3342979,241.69873,52.52457,0.6522,23.756
ELAIS-N1,844363,245.23635,53.63235,0.4132,22.964
ELAIS-N1,2535642,242.64129,54.47286,0.7231,23.010
ELAIS-N1,2846977,241.41704,56.26740,1.2709,23.908
ELAIS-N1,1303541,243.90424,52.98257,0.5214,23.013
ELAIS-N1,1908806,241.47502,53.74053,0.6468,23.403
ELAIS-N1,2013873,240.56522,53.94477,0.3221,22.322
ELAIS-N1,1732536,245.44230,55.11991,0.2575,22.030
ELAIS-N1,2284297,243.48080,55.26354,0.4953,22.949
ELAIS-N1,1005247,242.57622,55.77776,0.7576,23.642
ELAIS-N1,575483,239.24252,53.89672,0.4125,23.657
ELAIS-N1,3248170,244.74222,54.19691,0.1898,22.661
ELAIS-N1,576354,241.42254,52.86210,0.1577,22.480
ELAIS-N1,1313010,240.85349,55.98086,0.3525,22.570
ELAIS-N1,535612,241.02899,53.94477,0.2969,22.740
ELAIS-N1,526713,244.91875,54.28092,0.3517,20.821
ELAIS-N1,2277585,244.09833,53.74053,0.7984,23.480
ELAIS-N1,3078022,241.58284,54.70066,0.5228,21.320
ELAIS-N1,453338,242.30175,56.24353,0.7052,22.996
ELAIS-N1,1606138,241.87500,54.05285,0.7005,22.386
ELAIS-N1,2322798,240.24484,55.17976,0.6838,21.808
ELAIS-N1,2001138,243.61870,53.84867,0.3975,23.301
ELAIS-N1,3244905,243.23175,54.38890,0.7510,23.327
ELAIS-N1,745118,243.00000,54.78455,0.7013,22.644
ELAIS-N1,2432420,243.94213,53.25947,0.5921,23.812
ELAIS-N1,1401746,244.68843,55.00017,0.2573,21.074
ELAIS-N1,383080,242.17891,54.11289,0.4390,22.968
ELAIS-N1,578989,241.71954,52.99461,1.2298,23.885
ELAIS-N1,2362336,242.08131,56.51795,0.5297,23.652
ELAIS-N1,2289302,244.04365,55.19173,0.5307,22.538
ELAIS-N1,1829151,242.76432,54.54481,1.2237,23.716
ELAIS-N1,2361309,242.92385,54.32891,0.7680,23.812
ELAIS-N1,2173799,244.79082,55.92114,0.6902,22.673
ELAIS-N1,3278907,240.41988,53.90874,0.6302,23.284
ELAIS-N1,2791559,242.93736,53.27151,0.5395,23.843
ELAIS-N1,2559996,244.62049,55.94503,0.1809,21.554
ELAIS-N1,982814,241.87500,54.82049,0.4964,23.951
ELAIS-N1,1718570,243.50904,55.34730,0.2733,23.156
ELAIS-N1,233894,240.18571,53.40386,0.8191,23.377
ELAIS-N1,3043087,239.84956,54.11289,0.5618,22.562
ELAIS-N1,3136128,243.22375,54.52083,0.3010,22.142
ELAIS-N1,1139844,242.84335,53.28354,0.5010,23.582
ELAIS-N1,765286,244.22782,55.22764,0.2319,20.994
ELAIS-N1,669991,241.18788,53.77658,0.8929,22.194
ELAIS-N1,1080696,242.97073,54.30492,0.7728,22.851
ELAIS-N1,119698,245.27679,53.92075,0.3140,23.546
ELAIS-N1,1513402,240.31532,55.23961,0.8900,23.544
ELAIS-N1,293879,242.02821,54.19691,0.5917,21.676
ELAIS-N1,2387440,243.21328,52.71749,0.5398,23.736
ELAIS-N1,2222208,242.03636,55.22764,0.2328,22.812
ELAIS-N1,2149901,243.97713,53.95678,0.6252,23.714
ELAIS-N1,2299144,244.56012,54.37690,0.1377,22.481
ELAIS-N1,2646518,243.61186,55.37123,0.6815,21.265
ELAIS-N1,925688,242.73121,53.83666,0.5463,23.305
ELAIS-N1,2503421,245.69099,54.04085,0.7690,22.994
ELAIS-N1,2355734,242.71390,55.71800,0.4488,23.127
ELAIS-N1,1575312,243.32133,52.88620,0.4826,23.986
ELAIS-N1,1521788,245.48307,55.06005,0.1906,21.859
ELAIS-N1,2776722,245.18763,55.70605,0.8741,23.466
ELAIS-N1,369372,240.82573,53.05482,0.6767,23.885
ELAIS-N1,1223082,240.17494,55.19173,0.2093,20.183
ELAIS-N1,283301,243.01749,54.16090,0.8806,23.794
ELAIS-N1,2992494,242.01813,53.47603,0.4199,23.118
ELAIS-N1,1154017,244.25943,53.04278,0.8412,23.864
ELAIS-N1,524244,241.44472,52.45220,0.7214,23.764
ELAIS-N1,2141848,245.96409,54.11289,0.6987,22.384
ELAIS-N1,1587776,242.86293,54.17291,0.4437,23.455
ELAIS-N1,1942125,245.14947,54.67669,0.4146,23.312
ELAIS-N1,781967,245.09350,54.62874,0.4431,22.711
ELAIS-N1,1202228,239.79895,54.49685,0.5855,23.166
ELAIS-N1,1796324,241.82339,54.58078,0.6868,23.566
ELAIS-N1,2179239,244.73031,54.94029,0.3121,23.784
ELAIS-N1,1947648,240.47505,53.69245,0.4190,23.059
ELAIS-N1,304485,240.72700,54.80851,0.9439,23.279
ELAIS-N1,2874844,243.45129,53.39183,0.4479,21.381
ELAIS-N1,157719,241.14751,56.21966,0.5662,23.654
ELAIS-N1,660658,244.66565,55.67019,0.6132,23.122
ELAIS-N1,652153,240.33448,52.99461,0.5694,23.249
ELAIS-N1,668209,244.62599,53.34371,0.8154,23.828
ELAIS-N1,1388518,242.44425,56.21966,0.5933,23.317
ELAIS-N1,1644003,242.70418,55.06005,0.4557,23.259
ELAIS-N1,1567818,243.90855,54.59277,0.6242,22.815
ELAIS-N1,3146640,243.49420,56.01669,0.5903,23.303
ELAIS-N1,2424686,242.00634,55.22764,0.1567,22.518
ELAIS-N1,2163223,244.66446,53.11503,0.4628,23.365
ELAIS-N1,1768657,245.33479,55.53868,1.0946,22.562
ELAIS-N1,975616,244.18259,56.04057,0.4727,22.761
ELAIS-N1,3138923,242.11880,52.71749,0.9286,23.726
ELAIS-N1,978069,241.67520,56.06446,0.3280,23.869
ELAIS-N1,2431733,243.13761,54.31692,0.9470,23.517
ELAIS-N1,2940406,240.37994,55.67019,0.5394,22.470
ELAIS-N1,773920,244.73604,55.74191,0.5065,23.888
ELAIS-N1,2196776,242.96365,55.55063,0.1689,22.824
ELAIS-N1,2538699,241.85791,55.64628,0.4559,21.043
ELAIS-N1,1825887,239.94397,55.86140,0.3388,22.615
ELAIS-N1,1886203,243.43633,56.05252,0.7088,23.190
ELAIS-N1,578335,241.02191,56.14804,0.6411,23.574
ELAIS-N1,3306776,244.48901,55.15582,0.1600,23.199
ELAIS-N1,2310404,243.53390,55.80166,0.1594,22.965
ELAIS-N1,2309029,242.94203,53.94477,0.2706,23.644
ELAIS-N1,2291430,245.06007,53.24744,0.3322,23.683
ELAIS-N1,3228005,245.18663,55.83751,0.2448,23.271
ELAIS-N1,73360,240.77866,53.52413,0.3000,23.240
ELAIS-N1,3070020,245.01497,55.13188,0.3442,23.809
ELAIS-N1,2631871,243.28315,55.72996,0.2787,23.325
ELAIS-N1,94,243.25364,53.30761,0.2218,22.929
ELAIS-N1,3183680,241.40950,54.80851,0.3979,23.090
ELAIS-N1,2079029,241.89620,56.17191,0.3298,23.943
ELAIS-N1,633008,241.84841,55.65824,0.4346,23.869
ELAIS-N1,1880107,239.57386,55.29944,0.4591,23.983
ELAIS-N1,731256,242.15860,55.26354,0.2775,22.999
ELAIS-N1,1009671,242.34184,55.92114,0.2120,22.552
ELAIS-N1,1917241,240.82120,53.28354,0.3067,22.707
ELAIS-N1,1076361,242.76727,53.15115,0.2123,23.017
ELAIS-N1,2023934,241.17914,52.88620,0.2655,23.846
ELAIS-N1,1370864,246.35242,54.73661,0.2062,23.289
ELAIS-N1,2014850,240.32535,54.13690,0.5347,23.543
ELAIS-N1,2673242,239.28273,53.81263,0.4557,23.704
ELAIS-N1,2826273,239.40979,53.69245,0.5682,23.923
ELAIS-N1,343381,240.58267,55.06005,0.3143,23.211
ELAIS-N1,2420056,241.94597,54.11289,0.2025,22.174
ELAIS-N1,3253689,241.02057,53.28354,0.2329,21.947
ELAIS-N1,128054,245.32163,54.64073,0.4518,23.180
ELAIS-N1,1740122,241.52108,55.34730,0.6093,23.845
ELAIS-N1,1698871,245.34309,55.52672,0.5434,23.972
ELAIS-N1,3267612,243.94965,53.78859,0.3222,22.417
ELAIS-N1,2330289,241.41704,56.26740,0.3598,23.342
ELAIS-N1,2069786,245.23617,54.11289,0.1449,21.326
ELAIS-N1,1056968,241.96984,54.19691,0.4679,23.953
ELAIS-N1,698910,241.91479,55.57455,0.6366,23.890
ELAIS-N1,3279251,245.65672,55.02412,0.4532,23.419
ELAIS-N1,1083807,243.02423,55.55063,0.4351,23.926
ELAIS-N1,344155,243.16650,54.88040,0.4147,23.794
ELAIS-N1,1242253,244.23089,53.21133,0.1637,22.981
ELAIS-N1,1075083,241.74812,56.08834,0.3782,23.794
ELAIS-N1,185449,244.22256,55.77776,0.4084,23.848
ELAIS-N1,2306046,241.51588,53.80061,0.3016,23.084
ELAIS-N1,2133565,241.14751,56.21966,0.1966,22.704
ELAIS-N1,3312222,241.34321,55.15582,1.2996,23.912
ELAIS-N1,2084779,245.80274,55.25157,0.2637,23.748
ELAIS-N1,2299105,241.52499,55.90919,1.1078,23.408
ELAIS-N1,1065025,245.05450,53.77658,0.4276,23.634
ELAIS-N1,1967879,242.02950,55.81361,1.2471,23.522
ELAIS-N1,387868,245.59643,54.18491,0.8361,23.445
ELAIS-N1,1219154,241.71035,55.94503,0.9980,23.536
ELAIS-N1,1463133,244.29994,53.23540,0.5203,23.396
ELAIS-N1,300076,241.95447,52.98257,0.3806,23.516
ELAIS-N1,2995106,245.09275,54.97622,0.4823,20.781
ELAIS-N1,955572,242.48877,53.81263,1.1621,22.747
ELAIS-N1,943182,242.68510,52.78980,1.3914,23.989
ELAIS-N1,768508,244.40606,55.94503,0.9405,23.208
ELAIS-N1,231905,245.35362,54.72463,0.7185,21.700
ELAIS-N1,1730679,240.23947,55.87335,1.1067,22.778
ELAIS-N1,7859,240.22331,53.31964,0.4860,20.945
ELAIS-N1,1640070,244.80905,55.38319,0.1754,20.578
ELAIS-N1,1570729,239.92669,54.37690,0.4798,23.550
ELAIS-N1,145303,240.14295,54.68867,1.4522,23.788
ELAIS-N1,472356,243.22377,55.96892,1.2760,23.444
ELAIS-N1,2216335,243.36548,55.74191,0.9718,23.795
ELAIS-N1,1068795,239.59108,53.78859,0.4900,23.304
ELAIS-N1,519202,243.78985,56.19579,0.6687,23.459
ELAIS-N1,3121326,244.12126,55.08399,0.7760,22.471
ELAIS-N1,2861477,240.48152,54.19691,0.7137,23.011
ELAIS-N1,1099691,240.17018,54.18491,0.4892,21.694
ELAIS-N1,1878411,241.32605,53.33167,0.8439,22.517
ELAIS-N1,2398556,240.73927,53.46400,0.9383,23.651
ELAIS-N1,2607919,241.95094,54.76058,1.4015,23.875
ELAIS-N1,3166220,241.29623,55.51476,0.6907,23.166
ELAIS-N1,589417,241.55740,52.94643,0.3556,22.571
ELAIS-N1,2378931,243.48188,54.44887,0.6669,22.714
ELAIS-N1,2216095,244.93994,55.23961,0.5518,23.442
ELAIS-N1,2205305,243.11891,53.05482,0.5884,23.473
ELAIS-N1,2527309,243.98685,53.77658,0.7332,23.959
ELAIS-N1,569648,246.03008,54.10088,0.6774,23.917
ELAIS-N1,929074,244.21904,53.01870,1.1963,22.514
ELAIS-N1,557346,241.12007,54.72463,0.9317,23.574
ELAIS-N1,2445668,243.47061,56.08834,1.0681,21.920
ELAIS-N1,2744050,245.26375,53.89672,1.2272,23.003
ELAIS-N1,96547,245.27027,55.23961,0.4295,22.697
ELAIS-N1,3100496,242.31313,52.99461,0.6438,22.762
ELAIS-N1,2569342,241.09769,55.94503,1.2592,23.810
ELAIS-N1,788253,242.20336,53.37980,0.6509,23.046
ELAIS-N1,3181509,240.52744,54.68867,1.2741,22.558
ELAIS-N1,1607544,245.77612,55.02412,0.6250,23.363
ELAIS-N1,2728786,240.08170,53.75254,2.0192,23.932
ELAIS-N1,2807792,240.77903,54.92831,0.8172,22.115
ELAIS-N1,1035485,242.86067,54.77256,2.0535,23.911
ELAIS-N1,1128039,243.81266,53.86068,0.6475,22.295
ELAIS-N1,2609611,240.94136,56.20772,0.9178,22.680
ELAIS-N1,614582,240.56250,53.76456,0.7930,21.663
ELAIS-N1,596996,240.20575,55.33533,1.1950,22.514
ELAIS-N1,2954929,241.79717,55.64628,0.4113,22.847
ELAIS-N1,45348,241.40728,52.95848,0.4029,22.338
ELAIS-N1,2646766,244.71960,54.40090,0.8005,23.468
ELAIS-N1,583580,243.02083,54.91633,0.3846,23.825
ELAIS-N1,1621770,239.59148,53.75254,0.6739,22.373
ELAIS-N1,1179765,242.70415,56.51795,1.2869,23.164
ELAIS-N1,763985,241.14407,52.97052,0.5234,20.408
ELAIS-N1,2723357,240.85555,55.64628,0.5470,22.982
ELAIS-N1,3058462,240.00501,55.25157,1.5946,22.446
ELAIS-N1,16577,242.77892,56.02863,0.7130,23.910
ELAIS-N1,2244053,241.92568,53.90874,0.3233,21.499
ELAIS-N1,878067,244.61050,54.38890,0.9763,23.930
ELAIS-N1,630284,243.64105,52.78980,0.3289,22.890
ELAIS-N1,699912,241.44448,52.94643,1.0447,23.485
ELAIS-N1,2314773,242.95865,54.64073,0.5738,22.334
ELAIS-N1,3143518,241.64674,53.05482,0.4017,22.142
ELAIS-N1,1495172,240.90985,55.39515,0.9714,23.911
ELAIS-N1,1454670,240.33857,54.52083,0.4002,23.051
ELAIS-N1,940522,244.90531,55.71800,1.4350,23.369
ELAIS-N1,238055,243.48755,55.53868,0.5522,23.830
ELAIS-N1,478742,241.73022,53.43995,0.7463,23.780
ELAIS-N1,324360,242.35265,55.16779,0.4993,23.826
ELAIS-N1,2123482,243.55170,55.57455,0.4443,23.597
ELAIS-N1,900066,245.62921,53.82464,0.6242,22.853
ELAIS-N1,1493514,244.23882,53.36777,0.4587,23.658
ELAIS-N1,2968434,239.42404,55.26354,0.1925,22.731
ELAIS-N1,1904212,240.12760,53.11503,0.3341,23.281
ELAIS-N1,3281192,243.07029,54.32891,0.5928,23.427
ELAIS-N1,1161108,241.88742,53.15115,0.3556,23.095
ELAIS-N1,1796806,241.65832,52.88620,0.5381,23.912
ELAIS-N1,72441,243.76295,52.98257,0.1352,20.962
ELAIS-N1,2183673,241.16063,54.44887,0.5861,23.671
ELAIS-N1,677172,239.08865,55.06005,0.5506,23.743
ELAIS-N1,3184340,244.89052,56.12416,0.5647,23.753
ELAIS-N1,1013271,243.15437,56.21966,0.2188,23.027
ELAIS-N1,170257,243.48779,55.33533,0.5626,23.403
ELAIS-N1,1611679,244.92265,54.74860,0.8549,23.646
ELAIS-N1,1776164,245.39015,55.37123,0.4295,23.528
ELAIS-N1,207208,243.13722,55.00017,0.4295,23.500
ELAIS-N1,1493986,243.25808,54.79653,0.1476,22.917
ELAIS-N1,1368567,244.38462,56.10028,0.6921,23.828
ELAIS-N1,463944,239.96560,54.58078,0.2109,23.145
ELAIS-N1,2929788,243.96928,54.88040,0.6735,23.875
ELAIS-N1,1516842,242.52803,54.82049,0.7019,23.645
ELAIS-N1,76169,244.44123,55.98086,0.3517,22.605
ELAIS-N1,1434722,242.55394,55.61042,0.6366,23.785
ELAIS-N1,2011741,244.25902,53.63235,0.7837,23.970
ELAIS-N1,2737881,245.88496,54.59277,0.7408,23.448
ELAIS-N1,1344402,240.76063,53.10299,1.1339,23.651
ELAIS-N1,1115349,245.24247,55.32337,1.7818,23.967
ELAIS-N1,1479927,239.75533,55.15582,0.7418,23.603
ELAIS-N1,2864480,244.88539,53.51211,0.2221,22.512
ELAIS-N1,314039,240.64396,54.02884,0.4124,23.011
ELAIS-N1,442336,240.62121,55.56259,1.0033,23.784
ELAIS-N1,1210904,240.34294,54.98820,0.5590,23.175
ELAIS-N1,3130724,243.32554,52.71749,0.4192,23.370
ELAIS-N1,1471115,239.38623,55.13188,0.6173,23.942
ELAIS-N1,1801721,241.85754,56.41059,0.7023,22.841
ELAIS-N1,340653,242.10535,52.81390,0.6974,23.742
ELAIS-N1,988173,244.84444,55.71800,0.2759,23.973
ELAIS-N1,2343888,243.79337,52.81390,0.5945,23.049
ELAIS-N1,2163538,244.41556,54.96424,0.5166,23.265
ELAIS-N1,1510069,239.50764,54.28092,0.3990,23.735
ELAIS-N1,3187205,241.37868,55.29944,0.4685,22.893
ELAIS-N1,921689,244.08768,55.75386,0.3536,23.409
ELAIS-N1,1794300,239.89415,55.49084,0.4844,23.852
ELAIS-N1,2934291,244.53488,55.59846,0.3666,23.526
ELAIS-N1,405111,241.16238,53.88471,0.5540,23.982
ELAIS-N1,3295521,244.72505,53.45197,0.7136,23.667
ELAIS-N1,2363690,244.64445,53.57223,0.3181,23.191
ELAIS-N1,473918,241.54277,55.84946,0.7505,23.397
ELAIS-N1,2823313,242.00822,54.72463,0.8040,23.823
ELAIS-N1,2714275,244.57586,53.71649,0.3877,23.239
ELAIS-N1,1162964,241.91580,53.15115,0.1572,22.366
ELAIS-N1,2687938,242.83852,55.75386,0.4449,22.965
ELAIS-N1,2694854,240.13031,53.90874,0.6056,23.876
ELAIS-N1,2251344,242.89381,53.57223,0.3956,23.793
ELAIS-N1,959338,244.17765,54.79653,0.4152,23.292
ELAIS-N1,2543006,243.42580,55.94503,0.4214,23.978
ELAIS-N1,2586899,244.82210,53.09095,0.7214,23.871
ELAIS-N1,1216424,240.97493,54.83247,0.5569,23.085
ELAIS-N1,942689,243.28748,53.25947,0.6636,23.170
ELAIS-N1,908750,241.45682,53.27151,0.5577,21.799
ELAIS-N1,2747736,241.70209,54.50884,0.4702,23.290
ELAIS-N1,3082689,243.69790,54.06486,0.5055,23.568
ELAIS-N1,620843,243.71119,52.93439,0.8333,23.949
ELAIS-N1,1600311,240.36760,53.50008,0.8286,23.103
ELAIS-N1,408322,239.48836,53.56021,0.6282,23.756
ELAIS-N1,1557779,243.29433,53.77658,0.3710,21.855
ELAIS-N1,3255121,242.18104,53.48806,0.4086,23.418
ELAIS-N1,1251479,241.25856,56.15997,0.5100,22.328
ELAIS-N1,367257,242.00220,52.99461,0.8186,23.391
ELAIS-N1,3245625,240.87034,54.18491,0.3538,23.046
ELAIS-N1,2213838,242.04098,54.60476,0.6290,23.789
ELAIS-N1,660220,240.26400,53.70447,0.6080,23.792
ELAIS-N1,1223313,239.24069,54.46087,0.6188,23.063
ELAIS-N1,1198224,243.15365,53.24744,0.4638,22.597
ELAIS-N1,1275440,245.09174,55.88530,0.4044,23.374
ELAIS-N1,1539723,240.72012,55.95697,0.2516,21.993
ELAIS-N1,1225213,240.47295,55.04807,0.2557,20.101
ELAIS-N1,2084367,243.22157,54.16090,0.6200,23.483
ELAIS-N1,426404,242.25988,53.84867,0.6801,23.814
ELAIS-N1,1283295,241.65254,52.97052,0.5068,22.878
ELAIS-N1,2332716,245.02300,54.68867,0.4739,23.346
ELAIS-N1,1824791,242.63741,52.77775,0.2847,23.076
ELAIS-N1,1649491,243.55177,52.83800,0.6195,22.992
ELAIS-N1,1700749,242.70642,55.88530,0.5145,22.966
ELAIS-N1,532867,245.60815,53.81263,0.7164,23.521
ELAIS-N1,3323311,239.45864,53.63235,0.3754,23.734
ELAIS-N1,555703,242.69373,55.58651,0.6044,23.650
ELAIS-N1,567628,243.99781,52.88620,0.3530,22.731
ELAIS-N1,1217763,244.50517,52.88620,0.4641,23.527
ELAIS-N1,3085576,243.48480,54.89238,0.6621,23.261
ELAIS-N1,2194098,240.55428,54.50884,0.6890,23.319
ELAIS-N1,723388,244.04935,54.97622,0.3550,22.892
ELAIS-N1,677536,242.75081,54.36491,0.4306,23.423
ELAIS-N1,2631870,243.30164,53.96879,0.6299,22.509
ELAIS-N1,2357377,245.78030,53.68043,0.2544,22.947
ELAIS-N1,1819854,240.99021,53.21133,0.2256,23.419
ELAIS-N1,1090238,245.41118,53.84867,0.2752,22.141
ELAIS-N1,290157,241.25126,55.38319,0.6237,23.146
ELAIS-N1,2260544,242.87496,53.19930,0.2624,23.322
ELAIS-N1,693381,242.83106,56.04057,0.6023,23.986
ELAIS-N1,2603279,241.33388,54.90435,0.2278,20.961
ELAIS-N1,815272,241.95143,55.87335,0.7021,23.999
ELAIS-N1,2933009,241.99651,53.42792,0.9197,23.025
ELAIS-N1,2666099,244.97285,55.83751,0.5278,23.296
ELAIS-N1,558393,244.16481,53.56021,0.4419,23.421
ELAIS-N1,839801,244.51860,54.43688,0.5207,22.551
ELAIS-N1,2219109,242.17144,54.31692,1.0285,23.956
ELAIS-N1,1828083,244.28784,54.97622,0.7051,23.863
ELAIS-N1,1955309,240.08070,53.28354,0.7248,23.694
ELAIS-N1,2055621,244.43662,52.86210,0.6246,23.451
ELAIS-N1,3267056,241.33803,52.86210,0.2458,20.182
ELAIS-N1,2160385,241.75654,53.59628,1.0304,23.228
ELAIS-N1,2525391,244.02328,55.63433,0.7587,23.616
ELAIS-N1,3120934,245.60980,54.20891,1.2414,23.757
ELAIS-N1,488994,239.23270,55.31140,0.7944,23.254
ELAIS-N1,609911,240.42472,55.17976,1.1003,23.824
ELAIS-N1,3271743,244.70771,54.46087,0.4657,23.350
ELAIS-N1,1267843,243.38007,55.68215,0.8006,23.550
ELAIS-N1,3072767,239.36837,55.01215,0.2233,19.183
ELAIS-N1,3257839,241.09907,56.31514,0.1705,20.825
ELAIS-N1,1082863,244.41933,54.83247,0.7530,23.598
ELAIS-N1,3160968,239.61244,53.58426,0.8168,23.722
ELAIS-N1,2097497,241.55574,55.68215,0.6336,23.984
ELAIS-N1,131992,242.10467,54.17291,0.5822,22.132
ELAIS-N1,88050,245.41895,53.96879,0.4215,23.645
ELAIS-N1,205951,244.84863,54.34091,0.8160,23.633
ELAIS-N1,2474038,241.26899,56.44638,0.5877,23.356
ELAIS-N1,1503793,240.62009,56.07640,1.0331,23.894
ELAIS-N1,2254847,242.31964,52.94643,0.9650,22.988
ELAIS-N1,666135,241.42131,54.60476,0.7139,23.839
ELAIS-N1,215083,240.94406,55.16779,0.7132,23.616
ELAIS-N1,147688,243.04988,56.55373,0.9851,23.331
ELAIS-N1,527635,239.65327,55.38319,0.5883,23.972
ELAIS-N1,1826746,245.18609,54.44887,1.0932,23.267
ELAIS-N1,946748,240.59599,55.26354,0.4677,23.564
ELAIS-N1,2851576,243.35756,54.05285,0.8514,23.248
ELAIS-N1,2032221,244.36976,55.40712,0.4836,23.606
ELAIS-N1,529416,245.57990,54.78455,0.6584,23.693
ELAIS-N1,3133816,243.58084,54.76058,0.4081,22.271
ELAIS-N1,663571,240.58036,54.91633,0.7542,23.823
ELAIS-N1,2038693,239.71500,55.20370,0.2345,22.503
ELAIS-N1,2638895,244.68290,54.49685,0.8559,23.389
ELAIS-N1,1733280,244.60683,53.96879,0.5354,22.210
ELAIS-N1,2860524,244.10980,55.68215,0.8633,23.182
ELAIS-N1,1452910,240.83415,54.30492,0.4624,23.189
ELAIS-N1,2227061,242.05200,54.97622,0.8339,23.779
ELAIS-N1,1762255,241.82724,54.46087,0.5147,23.696
ELAIS-N1,1938085,242.92694,52.76570,0.5187,22.098
ELAIS-N1,3142711,243.32175,54.95227,0.8326,23.654
ELAIS-N1,2133309,242.37175,54.24492,0.4098,23.657
ELAIS-N1,2056200,244.87982,55.75386,0.6569,22.447
ELAIS-N1,2434993,239.11337,54.05285,0.5160,23.572
ELAIS-N1,1551430,245.81175,55.06005,0.6038,23.916
ELAIS-N1,450958,240.55503,53.25947,0.3300,22.683
ELAIS-N1,1535592,244.82588,53.64437,0.7023,23.060
ELAIS-N1,3085649,239.64274,55.43104,0.4118,23.696
ELAIS-N1,1577884,245.08793,55.71800,0.2642,22.806
ELAIS-N1,1882831,239.21281,53.93276,0.6578,22.504
ELAIS-N1,1719804,244.11185,55.26354,0.3889,23.194
ELAIS-N1,425044,242.80117,56.43445,0.2381,22.116
ELAIS-N1,2398623,244.16693,52.88620,0.4600,23.685
ELAIS-N1,3236497,242.46446,54.90435,0.2064,23.077
ELAIS-N1,2391107,242.52864,54.54481,0.4829,23.886
ELAIS-N1,1411190,239.90671,54.54481,0.3069,23.676
ELAIS-N1,830062,243.67607,55.89724,0.2506,23.325
ELAIS-N1,1347628,244.86010,53.46400,0.2957,23.711
ELAIS-N1,682379,244.93090,54.73661,0.4008,23.979
ELAIS-N1,946993,242.02242,53.19930,0.2351,23.220
ELAIS-N1,3047027,243.55020,56.06446,0.3302,23.377
ELAIS-N1,178997,243.90594,54.84446,0.4651,23.688
ELAIS-N1,2468134,242.67968,56.47024,0.2636,22.969
ELAIS-N1,1993152,244.36670,55.95697,0.4127,23.947
ELAIS-N1,90779,243.11669,55.10794,0.3947,23.948
ELAIS-N1,3205212,242.05912,55.27551,0.3564,23.711
ELAIS-N1,2172556,240.45515,55.21567,0.1453,21.929
ELAIS-N1,1246679,240.17794,53.77658,0.3436,23.952
ELAIS-N1,647597,241.86552,55.59846,0.3830,23.858
ELAIS-N1,1651965,244.79712,53.64437,0.1699,22.776
ELAIS-N1,6804,239.79796,54.67669,0.4225,23.204
ELAIS-N1,977529,241.73493,54.58078,0.5302,23.591
ELAIS-N1,350791,243.34965,53.21133,0.3391,23.547
ELAIS-N1,3176133,245.96374,54.47286,0.2878,23.309
ELAIS-N1,1253320,242.55030,55.41908,0.3134,22.729
ELAIS-N1,2966172,241.78904,55.08399,0.4206,23.601
ELAIS-N1,2505316,239.22287,54.37690,0.1415,22.434
ELAIS-N1,103438,241.27258,54.00482,0.3063,23.539
ELAIS-N1,1414194,241.85754,56.41059,0.1867,23.408
ELAIS-N1,2831261,244.96051,54.73661,0.3856,23.177
ELAIS-N1,1619378,243.83317,53.87270,0.4192,23.950
ELAIS-N1,124382,244.82630,54.24492,0.5119,23.928
ELAIS-N1,322766,244.58665,55.06005,0.5055,23.798
ELAIS-N1,1561450,243.51454,54.89238,0.4215,23.871
ELAIS-N1,421469,245.29973,55.37123,0.4236,23.896
ELAIS-N1,902847,239.91672,54.46087,0.7102,23.863
ELAIS-N1,1368775,242.29042,55.13188,0.4664,23.887
ELAIS-N1,3124830,245.54054,55.23961,0.3126,23.245
ELAIS-N1,626013,243.05873,54.42489,0.4046,23.984
ELAIS-N1,2398561,241.77287,56.17191,0.2936,23.660
ELAIS-N1,1218803,241.13761,56.23160,0.3713,23.593
ELAIS-N1,1595226,241.03046,52.59693,0.4496,22.907
ELAIS-N1,1798235,240.77195,55.52672,0.4849,23.875
ELAIS-N1,1728604,240.99258,54.02884,0.2082,22.292
ELAIS-N1,2589588,241.17259,55.74191,0.3175,22.998
ELAIS-N1,2454495,242.88191,52.78980,0.4324,23.261
ELAIS-N1,1339981,242.41362,54.73661,0.4832,23.239
ELAIS-N1,700232,240.24011,52.97052,0.2170,22.649
ELAIS-N1,2327469,245.28371,53.56021,0.3509,23.733
ELAIS-N1,2765167,240.67466,54.65271,0.2949,23.278
ELAIS-N1,1336709,243.98784,54.68867,0.1884,22.599
ELAIS-N1,133126,240.97773,54.56879,0.3161,23.437
ELAIS-N1,2987419,245.02685,53.21133,0.2979,23.338
ELAIS-N1,1144317,245.08793,55.71800,0.7825,23.508
ELAIS-N1,239502,240.37144,55.82556,2.6301,23.403
ELAIS-N1,2429157,242.36484,54.13690,0.8066,22.090
ELAIS-N1,2924796,242.73371,53.07891,1.2001,22.729
